	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_XENOBIOTIC_METABOLISM	199	-0.377581739339681	-1.2345410929681	0.0652395514780836	0.130479102956167	0.0769139975320565	3961	tags=28%, list=20%, signal=23%	TTPA/FMO1/ACOX1/SERPINE1/ABCC2/VNN1/POR/ENTPD5/TPST1/IL1R1/HNF4A/PTGR1/PLG/DHRS7/SLC22A1/TDO2/NDRG2/CES1/FETUB/FBLN1/TGFB2/CYP17A1/CYP1A2/G6PC/CYP26A1/HES6/XDH/ARG1/CYP2J2/ARG2/BCAT1/ACOX2/CYP27A1/AKR1C3/PAPSS2/FAH/PDK4/ITIH1/PROS1/ENPEP/AOX1/CYP4F2/CYP1A1/AKR1C2/RAP1GAP/RBP4/REG1A/F11/SERPINA6/F10/CRP/AQP9/GSTA3/FABP1/IGFBP1
HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	HALLMARK_GLYCOLYSIS	198	-0.372590675288267	-1.21783522289545	0.0764525993883792	0.143466606259675	0.0845697889530713	5243	tags=46%, list=27%, signal=34%	MDH1/GUSB/EXT2/IDH1/LHX9/PGM2/COG2/CHST1/AK4/UGP2/PAM/EGFR/AGL/AK3/GCLC/RPE/DLD/CYB5A/COPB2/PC/KDELR3/IL13RA1/SDC1/PHKA2/GYS2/PDK3/RRAGD/AC074143.1/B4GALT1/GNE/AURKA/PMM2/SLC16A3/CACNA1H/NANP/QSOX1/ABCB6/B4GALT4/TGFA/SLC25A13/SDC2/HK2/DPYSL4/COL5A1/GALK2/HDLBP/VCAN/ZNF292/HS2ST1/SPAG4/STC1/GFPT1/P4HA1/ME1/GLCE/TPBG/TPST1/PYGL/ANG/IER3/MIOX/DEPDC1/NDST3/ENO2/CHST6/ANGPTL4/ADORA2B/STC2/VLDLR/DCN/CTH/PPFIA4/P4HA2/TGFBI/ALDOB/MERTK/TKTL1/NT5E/GPC3/IRS2/ARTN/HS6ST2/PLOD2/GPR87/LDHC/DSC2/LCT/FBP2/CLDN3/TFF3
HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_DN	199	-0.371713575963405	-1.21535454851038	0.0774719673802243	0.143466606259675	0.0845697889530713	3350	tags=31%, list=17%, signal=26%	C5/PROP1/WNT16/CCNA1/GP2/TSHB/MYO15A/TG/P2RX6/MAGIX/CPA2/MEFV/FGFR3/THRB/SLC5A5/BRDT/NTF3/ATP6V1B1/ABCG4/GPR3/BMPR1B/KLHDC8A/TENM2/EPHA5/TGFB2/NOS1/ZC2HC1C/GPRC5C/RIBC2/CYP11B2/SELENOP/NR4A2/HTR1B/EGF/THNSL2/TFF2/PTGFR/CYP39A1/PCDHB1/TFCP2L1/GRID2/PNMT/SHOX2/COL2A1/CLPS/SCGB1A1/PAX3/CAPN9/PAX4/SLC6A3/UGT2B17/YBX2/HTR1D/TEX15/FGF16/KLK7/PKP1/SLC38A3/SERPINA10/TLX1
HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	200	-0.346163695927848	-1.13248929626012	0.195718654434251	0.337445955921122	0.198915510858767	5156	tags=35%, list=26%, signal=26%	TSPAN13/ST6GAL1/APOD/ADAM17/SPRY2/MMP11/SNAP25/TMEM176B/KIF5C/MAP7/RELN/LIF/VWA5A/CLEC4A/PRELID3B/SATB1/MMD/GFPT2/USH1C/BTBD3/PEG3/ABCB1/DCBLD2/TFPI/SPON1/USP12/TMEM176A/PRRX1/EPHB2/EPB41L3/MALL/GALNT3/ANGPTL4/AKAP12/RGS16/F13A1/HBEGF/TPH1/HKDC1/INHBA/WNT7A/PLAU/IL33/MYCN/RETN/ANKH/ARG1/TSPAN7/SCG5/ETV1/MMP9/CCL20/PRKG2/ALDH1A2/ETV4/RBP4/IL1RL2/G0S2/PCP4/SPP1/PCSK1N/CSF2/PPBP/PTGS2/EREG/NR0B2/HOXD11/MMP10/IL1B
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	96	-0.358708158110038	-1.11523715489805	0.273706896551724	0.427350427350427	0.251911830859199	7910	tags=50%, list=41%, signal=30%	STAM/GOSR2/USO1/VPS4B/BET1/ERGIC3/SNAP23/COG2/NAPG/PAM/EGFR/M6PR/KIF1B/YIPF6/COPB2/LAMP2/TPD52/ABCA1/SCAMP1/COPB1/CLN5/VAMP4/OCRL/IGF2R/SEC24D/SSPN/ARFGEF1/TMED10/PPT1/RPS6KA3/MAPK1/CLTC/RAB22A/ATP7A/ARFGEF2/TOM1L1/BNIP3/CAV2/SH3GL2/DST/CLCN3/ATP1A1/ICA1/ATP6V1B1/LMAN1/GALC/SCRN1
HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ESTROGEN_RESPONSE_LATE	199	-0.340461465719699	-1.11317266226424	0.237512742099898	0.395854570166497	0.233345851887619	4632	tags=29%, list=24%, signal=22%	RPS6KA2/IGFBP4/PDZK1/PGR/FRK/TOP2A/TNNC1/SGK1/IL17RB/EMP2/CDH1/SLC29A1/PRSS23/KLK11/AREG/ANXA9/LAMC2/SLC24A3/CALCR/CCN5/DNAJC12/OLFM1/TPBG/FOS/SLC26A2/CCNA1/CD9/MEST/TH/TFPI2/FGFR3/SCUBE2/HOMER2/WFS1/FARP1/ABHD2/OPN3/CACNA2D2/GAL/CA12/EGR3/RET/ACOX2/CYP26B1/PAPSS2/TFF1/TFAP2C/TPD52L1/SERPINA5/SCNN1A/S100A9/PCP4/NMU/PRLR/SERPINA1/HMGCS2/TFF3
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	104	-0.354024736954566	-1.10832603646127	0.274760383386581	0.427350427350427	0.251911830859199	5179	tags=31%, list=27%, signal=23%	SOD2/ABCC5/CACNA1B/DLG4/PEX11A/TOP2A/EHHADH/SLC25A4/SLC35B2/ACSL1/MLYCD/ACOX1/HSD17B11/SEMA3C/ABCB1/ACSL4/TTR/PEX6/CADM1/ABCC8/FADS1/CRAT/CEL/HAO2/FABP6/SCGB1A1/CRABP2/UGT2B17/SERPINA6/NR1I2/CRABP1
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	99	-0.347231942956713	-1.08003077205878	0.313978494623656	0.461733080328906	0.272179499983355	6707	tags=43%, list=34%, signal=29%	NCOA4/ELL2/RAB4A/ABCC4/TPD52/HSD17B14/STK39/ARID5B/PMEPA1/ELOVL5/B4GALT1/APPBP2/DNAJB9/ITGAV/TMPRSS2/SEC24D/ACTN1/HMGCS1/RPS6KA3/PGM3/UAP1/MAP7/ADAMTS1/SGK1/H1F0/TSC22D1/CDK6/SLC26A2/NDRG1/ZBTB10/AKAP12/HOMER2/FADS1/BMPR1B/LMAN1/ABHD2/ANKH/MERTK/SELENOP/AZGP1/STEAP4/KLK3
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	157	-0.329658695171058	-1.05891022872212	0.376041666666667	0.522280092592593	0.30787037037037	3961	tags=21%, list=20%, signal=17%	ACSL1/MLYCD/ACOX1/HSD17B11/VNN1/ME1/CRYZ/BCKDHB/ACADM/ACSL4/TDO2/ENO2/PPARA/MGLL/BMPR1B/REEP6/PTPRG/CRAT/ACAA2/ACADL/GAD2/CEL/HAO2/ACSS1/CYP1A1/GPD1/AQP7/G0S2/HMGCS2/FABP1/CA4/FABP2
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	199	-0.322309515850432	-1.0538230547586	0.363914373088685	0.519877675840979	0.306454208916787	4583	tags=29%, list=23%, signal=22%	RPS6KA2/IGFBP4/PDZK1/SLC19A2/PGR/FRK/DEPTOR/KAZN/IL17RB/ENDOD1/PRSS23/AREG/TUBB2B/ANXA9/SLC24A3/INHBB/MINDY1/CALCR/DLC1/CCN5/OLFM1/TPBG/FOS/SLC26A2/NAV2/ABAT/AR/ELOVL2/WFS1/GJA1/RAB17/FARP1/STC2/ABHD2/SLC1A1/OPN3/CA12/EGR3/AQP3/RET/CYP26B1/PAPSS2/TTC39A/P2RY2/SYT12/TFF1/RETREG1/TFAP2C/TPD52L1/RHOBTB3/SYBU/SCNN1A/REEP1/KCNK15/SLC7A2/TFF3
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	199	-0.315173816959178	-1.03049217672487	0.418960244648318	0.566162492767997	0.333737890473767	2715	tags=21%, list=14%, signal=18%	ADORA2B/HRH1/C5AR1/TLR2/HIF1A/HAS2/HBEGF/INHBA/ROS1/NLRP3/LPAR1/PDPN/MARCO/GPC3/FPR1/P2RY2/TNFAIP6/CCL20/OPRK1/SELE/CCL7/CLEC5A/ADM/HPN/NPFFR2/FFAR2/OSM/AQP9/EREG/IL6/NDP/IL1B/CCL24/SLC7A2/PROK2/IL1A/CXCL6/CXCL8/MEP1A/CSF3
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	158	-0.316327976136423	-1.01677703399162	0.469302809573361	0.617503696807054	0.364002179170474	5276	tags=30%, list=27%, signal=22%	SOD2/FOSB/SQSTM1/DLG4/MAOA/MMP14/PPT1/EPCAM/GGH/SULT1A1/SLC25A4/C4BPB/ATP6V1C1/MSX1/NPTXR/FMO1/TCHH/ABCB1/OLFM1/TACR3/FOS/HSPA2/ASNS/CDKN1C/MAPK8IP2/ENO2/FGF18/CCNE1/CTSV/PTPRD/HSPA13/CXCL2/HTR7/TFRC/NPTX2/GAL/AQP3/RET/NR4A1/CYP1A1/KCNH2/ONECUT1/SHOX2/COL2A1/SLC6A8/IL6/CCK
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	199	-0.283902964020918	-0.928249009372664	0.694189602446483	0.889986669803184	0.52462372114714	5208	tags=31%, list=27%, signal=23%	SNN/SOD2/PHLDA1/FOSB/EGR1/FJX1/SQSTM1/FOSL1/CCRL2/ETS2/PDE4B/LIF/NAMPT/NFIL3/PLPP3/SGK1/KLF9/DENND5A/GFPT2/AREG/PTGER4/OLR1/TSC22D1/SERPINE1/SERPINB2/GEM/RCAN1/FOS/IER3/F3/DUSP1/PFKFB3/EFNA1/ACKR3/ZBTB10/BCL2A1/TLR2/HBEGF/CCN1/SLC2A3/CXCL2/INHBA/ZC3H12A/PLAU/TNF/EGR3/NR4A3/NR4A1/NR4A2/IRS2/CXCL1/TNFAIP6/CCL20/PTX3/G0S2/CSF2/PTGS2/IL6/IL1B/IL1A/CXCL6
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	199	-0.274681027521411	-0.898096969749949	0.756371049949032	0.94546381243629	0.55732603680455	5539	tags=27%, list=28%, signal=20%	CCNG2/SOWAHC/ATL2/GPAM/PTGER3/DNAJB9/GPD2/SCARB1/ELOVL6/ADIG/SSPN/MYLK/ATP1B3/YWHAG/ARL4A/SUCLG1/OMD/COL15A1/CD36/NABP1/SULT1A1/COL4A1/LAMA4/ACOX1/GBE1/POR/ME1/ITGA7/ACADM/PHYH/MRAP/SORBS1/DHRS7/PGM1/PFKFB3/GPHN/ANGPTL4/MGLL/MAP4K3/REEP6/CRAT/RAB34/RETN/CD302/ACAA2/CMBL/MARC2/FAH/ACADL/LPL/LEP/PLIN2/ORM1
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	194	-0.263831095484606	-0.859370123414515	0.817622950819672	0.957731787686983	0.564557685373379	6765	tags=42%, list=35%, signal=28%	BTRC/TNS1/DCUN1D1/GYPA/ARHGEF12/ATG4A/LRP10/GCLM/MFHAS1/BMP2K/BNIP3L/TCEA1/FECH/GCLC/NEK7/NCOA4/ELL2/SLC25A37/DCAF11/TAL1/ADIPOR1/PC/LAMP2/MINPP1/FBXO34/HEBP1/IGSF3/BPGM/MOCOS/SELENBP1/EPB41/SLC11A2/TRAK2/SDCBP/SLC2A1/GDE1/NNT/MOSPD1/AHSP/SPTA1/SLC30A1/ACSL6/ATP6V0A1/MPP1/ABCB6/ANK1/VEZF1/ENDOD1/H1F0/HBQ1/NFE2/ASNS/TSPAN5/FN3K/KDM7A/CLCN3/FOXO3/HBZ/CA1/OSBP2/SLC22A4/AGPAT4/MBOAT2/SNCA/TFRC/SPTB/RHAG/P4HA2/AQP3/SLC4A1/FTCD/ABCG2/GYPB/HBD/XK/RAP1GAP/SLC30A10/ALAS2/SLC6A8/HBB
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	199	-0.262237059319515	-0.857410176655305	0.823649337410805	0.957731787686983	0.564557685373379	668	tags=22%, list=3%, signal=22%	C4BPB/DGKG/OLR1/CPQ/SERPINE1/C9/SERPINB2/ME1/CP/HNF4A/PLG/ANG/CD46/LRP1/FCN1/F3/KCNIP3/TIMP2/TFPI2/CTSV/FN1/ADRA2B/HSPA1A/CDH13/GP9/F2/ITIH1/CXCL1/MMP12/MT3/S100A9/F5/F10/PCLO/APOA4/SERPINA1/IL6/KLK1/DPP4/S100A12/F7/MMP8/MMP13
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	199	-0.235512593117244	-0.770031873424756	0.926605504587156	1	0.589473684210526	5917	tags=30%, list=30%, signal=21%	CDK8/ITGA2/MPZL1/VCL/B4GALT1/CDH4/EPB41L2/NRAP/ALOX15B/JAM3/NECTIN3/COL16A1/SKAP2/ACTN1/ITGB1/BAIAP2/THBS3/FBN1/SPEG/CLDN8/THY1/CDH1/LAMC2/MAPK14/VCAN/CLDN15/NRTN/CERCAM/MYH10/IRS1/ADAMTS5/AKT3/MAP3K20/SIRPA/CLDN6/TRO/ITGA10/CDH6/PPP2R2C/MMP2/GNAI1/CRAT/CDSN/ACTN3/SHROOM2/SGCE/TGFBI/ADRA1B/DSC1/AMIGO2/DSC3/AMIGO1/MMP9/CADM2/KCNH2/CNTN1/DMP1/WNK4/TNFRSF11B
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	42	-0.272547711926052	-0.764803451599713	0.823389021479714	0.957731787686983	0.564557685373379	5988	tags=33%, list=31%, signal=23%	NOTCH4/CTNNB1/HDAC11/LEF1/ADAM17/FZD1/HDAC5/AXIN2/PTCH1/GNAI1/DLL1/NKD1/DKK4
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	54	-0.257847813365726	-0.75203538882995	0.859770114942529	0.977011494252874	0.575922565033273	7318	tags=43%, list=37%, signal=27%	XIAP/ID3/FURIN/SKIL/MAP3K7/TGFBR1/SMURF1/BMPR1A/SPTBN1/ACVR1/PMEPA1/BMPR2/CTNNB1/LTBP2/RAB31/PPM1A/CDH1/WWTR1/SERPINE1/THBS1/CDKN1C/LEFTY2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	73	-0.240440700389811	-0.72428951922169	0.915178571428571	1	0.589473684210526	5103	tags=26%, list=26%, signal=19%	ANXA5/HMGCS1/FADS2/STARD4/NFIL3/TRIB3/GPX8/ALCAM/CD9/SQLE/AVPR1A/ALDOC/SC5D/ANTXR2/ANXA13/GNAI1/LPL/GLDC
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	32	-0.208491501270552	-0.561859236732261	0.978986402966625	1	0.589473684210526	2867	tags=25%, list=15%, signal=21%	ST3GAL6/NOTCH3/FZD1/PRKCA/WNT2/DLL1/WNT5A
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	111	-0.144457324903726	-0.455480778102344	1	1	0.589473684210526	5671	tags=14%, list=29%, signal=10%	SLC1A4/DNAJC3/DNAJB9/EIF2AK3/ERN1/PDIA6/NABP1/FKBP14/KIF5B/ASNS/WFS1/STC2/WIPI1/DNAJA4/IGFBP1
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	197	-0.122824648420375	-0.400999464719503	1	1	0.589473684210526	7348	tags=26%, list=38%, signal=16%	RACGAP1/NIN/ARAP3/CEP192/HDAC6/CDC42EP2/CLASP1/TUBD1/NEK2/KIF1B/PKD2/FSCN1/LATS1/ARHGEF7/LRPPRC/PRC1/NF1/PPP4R2/FGD4/SPTBN1/EPB41/TUBA4A/VCL/KIF3B/CCDC88A/EPB41L2/RICTOR/AURKA/ARHGAP29/SHROOM1/DOCK4/ARFGEF1/TOP2A/ALS2/KIF5B/STK38L/TRIO/RASAL2/KIF3C/SORBS2/MYH10/RAPGEF5/ARHGAP5/DST/KIFAP3/CDC42BPA/FARP1/MID1/SHROOM2/OPHN1
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	198	0.116090614029354	0.535928855511165	1	1	0.589473684210526	3080	tags=14%, list=16%, signal=12%	WARS/CORO1A/FDXR/SLA/CDC25A/TOMM40/NFKBIB/IFI30/FGL2/NUPR1/ARPC5L/FKBP2/PSMA4/POLR3G/ITGB2/DDX39A/MAP2K3/PSAT1/CTSC/DAPP1/ATP5MC1/DHFR/CCNF/MCM4/PPA1/HMBS/GPI
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	160	0.235893196769277	1.08095606974722	0.282051282051282	0.427350427350427	0.251911830859199	1727	tags=15%, list=9%, signal=14%	FASLG/PRF1/CD2/CD38/TAP1/IRF1/BIRC3/FAS/IL18/FDXR/TNFSF10/CASP1/TSPO/IFITM3/BIK/ISG20/KRT18/BAX/ANXA1/CASP4/DPYD/CD69/PLCB2/CDC25B
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	105	0.272256134676624	1.16135091205202	0.152542372881356	0.272397094430993	0.16057091882248	2711	tags=22%, list=14%, signal=19%	FASLG/IL2RG/PRKCB/LCK/CAMK4/SFN/IL4/SLA/PFN1/NFKBIB/STAT2/AKT1S1/MKNK2/HRAS/E2F1/TRAF2/RPS6KA1/PAK4/MAP2K3/PIN1/ARPC3/DAPP1/MYD88
