	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	200	0.283102167620778	1.33122442616078	0.0555555555555556	0.126262626262626	0.0956937799043062	4530	tags=34%, list=23%, signal=26%	NDUFA3/ATP5ME/BAX/UQCR11/NDUFA7/NDUFC2/NDUFC1/ATP5MG/NDUFB7/MRPS12/COX6B1/COX8A/NDUFS7/NDUFS8/ECI1/TIMM8B/COX17/ATP5F1D/COX7C/NDUFS6/NDUFB4/ECH1/ETFB/TIMM50/UQCR10/TCIRG1/NDUFB8/UQCRQ/COX4I1/ATP5PF/ATP5MC1/ATP6V1F/NDUFA2/MRPL34/COX10/COX7A2/POLR2F/GPI/COX7B/NDUFV2/ATP5MC2/LDHA/TIMM13/ISCU/NDUFV1/VDAC2/PMPCA/MRPL11/ATP5MF/NDUFB6/NDUFAB1/COX6A1/NDUFB2/SLC25A6/ECHS1/ATP5PO/IDH3G/SLC25A3/NDUFB1/ATP5F1E/NDUFA6/VDAC3/SDHA/ACADVL/COX5B/RHOT2/NDUFA8/COX6C
HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	198	0.28823285044295	1.33011902472377	0.0555555555555556	0.126262626262626	0.0956937799043062	2399	tags=21%, list=12%, signal=19%	EOMES/CXCL10/GBP4/IL2RB/LTB/CST7/CD79B/ITGAE/SOCS1/BATF/IRF4/CTLA4/CD48/IL10RA/TNFSF10/ICOS/TNFRSF9/TNFRSF18/MUC1/TGM2/IRF8/TNFRSF4/IFITM3/IKZF2/RHOH/CCR4/FLT3LG/DHRS3/TLR7/TRAF1/GLIPR2/TNFRSF8/FGL2/BCL2L1/SYNGR2/IL2RA/GALM/TNFRSF1B/GPR65/IL18R1/MYC/NCS1
HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	199	0.267069287365769	1.24624289929839	0.0555555555555556	0.126262626262626	0.0956937799043062	3667	tags=33%, list=19%, signal=27%	TAP1/SOCS1/FAS/FDXR/TNFSF9/ITGB4/CASP1/SFN/DDB2/RPL36/DEF6/LRMP/TP63/PITPNC1/CEBPA/BAX/RPS27L/TP53/RHBDF2/RRAD/GPX2/S100A10/SERTAD3/PIDD1/PCNA/ADA/MDM2/IFI30/TRAFD1/NUPR1/TRIAP1/RPL18/VAMP8/MKNK2/HRAS/RALGDS/BAK1/AEN/PHLDA3/RNF19B/EI24/EPHA2/TXNIP/PLXNB2/RAP2B/CD81/BTG1/DGKA/GM2A/RAD9A/HIST1H1C/MXD4/CD82/RPS12/AK1/CCND2/TAX1BP3/HINT1/JAG2/ISCU/ZBTB16/S100A4/RXRA/FBXW7/IRAK1
HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	197	0.261915443211087	1.21989328783962	0.0588235294117647	0.127877237851662	0.096917485529681	4810	tags=34%, list=25%, signal=26%	H2AFX/PML/HIST1H2BK/ATF5/CDC25A/E2F2/CHAF1A/MCM5/HNRNPD/CKS2/CDC25B/UBE2S/E2F1/EFNA5/HMGA1/PTTG1/POLE/DDX39A/POLQ/MYC/LMNB1/SUV39H1/JPT1/CCND1/MT2A/HIRA/SAP30/CCNF/AURKB/MEIS2/EZH2/EWSR1/BCL3/MCM3/KIF22/POLA2/TMPO/CHEK1/SNRPD1/TACC3/CDC45/STMN1/UPF1/UBE2C/RBM14/NASP/TOP1/CHMP1A/H2AFZ/E2F4/PBK/MCM2/CKS1B/TNPO2/MTF2/SRSF2/FANCC/HMGN2/BIRC5/ESPL1/NUP50/RAD23B/TRA2B/ORC6/MKI67/TROAP
HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	105	0.272256134676624	1.20589406715516	0.111111111111111	0.198412698412698	0.150375939849624	2711	tags=22%, list=14%, signal=19%	FASLG/IL2RG/PRKCB/LCK/CAMK4/SFN/IL4/SLA/PFN1/NFKBIB/STAT2/AKT1S1/MKNK2/HRAS/E2F1/TRAF2/RPS6KA1/PAK4/MAP2K3/PIN1/ARPC3/DAPP1/MYD88
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS	160	0.235893196769277	1.09073656554251	0.241379310344828	0.390112772095463	0.295664416746035	1727	tags=15%, list=9%, signal=14%	FASLG/PRF1/CD2/CD38/TAP1/IRF1/BIRC3/FAS/IL18/FDXR/TNFSF10/CASP1/TSPO/IFITM3/BIK/ISG20/KRT18/BAX/ANXA1/CASP4/DPYD/CD69/PLCB2/CDC25B
HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	198	0.116090614029354	0.535727742604659	1	1	0.757894736842105	3080	tags=14%, list=16%, signal=12%	WARS/CORO1A/FDXR/SLA/CDC25A/TOMM40/NFKBIB/IFI30/FGL2/NUPR1/ARPC5L/FKBP2/PSMA4/POLR3G/ITGB2/DDX39A/MAP2K3/PSAT1/CTSC/DAPP1/ATP5MC1/DHFR/CCNF/MCM4/PPA1/HMBS/GPI
HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MITOTIC_SPINDLE	197	-0.122824648420375	-0.402275072417409	1	1	0.757894736842105	7348	tags=26%, list=38%, signal=16%	RACGAP1/NIN/ARAP3/CEP192/HDAC6/CDC42EP2/CLASP1/TUBD1/NEK2/KIF1B/PKD2/FSCN1/LATS1/ARHGEF7/LRPPRC/PRC1/NF1/PPP4R2/FGD4/SPTBN1/EPB41/TUBA4A/VCL/KIF3B/CCDC88A/EPB41L2/RICTOR/AURKA/ARHGAP29/SHROOM1/DOCK4/ARFGEF1/TOP2A/ALS2/KIF5B/STK38L/TRIO/RASAL2/KIF3C/SORBS2/MYH10/RAPGEF5/ARHGAP5/DST/KIFAP3/CDC42BPA/FARP1/MID1/SHROOM2/OPHN1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	111	-0.144457324903726	-0.453758292797138	1	1	0.757894736842105	5671	tags=14%, list=29%, signal=10%	SLC1A4/DNAJC3/DNAJB9/EIF2AK3/ERN1/PDIA6/NABP1/FKBP14/KIF5B/ASNS/WFS1/STC2/WIPI1/DNAJA4/IGFBP1
HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	HALLMARK_NOTCH_SIGNALING	32	-0.208491501270552	-0.55083764377919	0.981818181818182	1	0.757894736842105	2867	tags=25%, list=15%, signal=21%	ST3GAL6/NOTCH3/FZD1/PRKCA/WNT2/DLL1/WNT5A
HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS	73	-0.240440700389811	-0.719264264339592	0.910087719298246	1	0.757894736842105	5103	tags=26%, list=26%, signal=19%	ANXA5/HMGCS1/FADS2/STARD4/NFIL3/TRIB3/GPX8/ALCAM/CD9/SQLE/AVPR1A/ALDOC/SC5D/ANTXR2/ANXA13/GNAI1/LPL/GLDC
HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	54	-0.257847813365726	-0.744537542580448	0.85958904109589	0.976805728518057	0.740315920561054	7318	tags=43%, list=37%, signal=27%	XIAP/ID3/FURIN/SKIL/MAP3K7/TGFBR1/SMURF1/BMPR1A/SPTBN1/ACVR1/PMEPA1/BMPR2/CTNNB1/LTBP2/RAB31/PPM1A/CDH1/WWTR1/SERPINE1/THBS1/CDKN1C/LEFTY2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING	42	-0.272547711926052	-0.754960273570209	0.826291079812207	0.960803581176985	0.728187977313083	5988	tags=33%, list=31%, signal=23%	NOTCH4/CTNNB1/HDAC11/LEF1/ADAM17/FZD1/HDAC5/AXIN2/PTCH1/GNAI1/DLL1/NKD1/DKK4
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	199	-0.235512593117244	-0.771395409330385	0.921747967479675	1	0.757894736842105	5917	tags=30%, list=30%, signal=21%	CDK8/ITGA2/MPZL1/VCL/B4GALT1/CDH4/EPB41L2/NRAP/ALOX15B/JAM3/NECTIN3/COL16A1/SKAP2/ACTN1/ITGB1/BAIAP2/THBS3/FBN1/SPEG/CLDN8/THY1/CDH1/LAMC2/MAPK14/VCAN/CLDN15/NRTN/CERCAM/MYH10/IRS1/ADAMTS5/AKT3/MAP3K20/SIRPA/CLDN6/TRO/ITGA10/CDH6/PPP2R2C/MMP2/GNAI1/CRAT/CDSN/ACTN3/SHROOM2/SGCE/TGFBI/ADRA1B/DSC1/AMIGO2/DSC3/AMIGO1/MMP9/CADM2/KCNH2/CNTN1/DMP1/WNK4/TNFRSF11B
HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	HALLMARK_COMPLEMENT	199	-0.262237059319515	-0.858928437914441	0.805894308943089	0.960373976650681	0.727862382303674	668	tags=22%, list=3%, signal=22%	C4BPB/DGKG/OLR1/CPQ/SERPINE1/C9/SERPINB2/ME1/CP/HNF4A/PLG/ANG/CD46/LRP1/FCN1/F3/KCNIP3/TIMP2/TFPI2/CTSV/FN1/ADRA2B/HSPA1A/CDH13/GP9/F2/ITIH1/CXCL1/MMP12/MT3/S100A9/F5/F10/PCLO/APOA4/SERPINA1/IL6/KLK1/DPP4/S100A12/F7/MMP8/MMP13
HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	HALLMARK_HEME_METABOLISM	194	-0.263831095484606	-0.862605196097798	0.806714140386572	0.960373976650681	0.727862382303674	6765	tags=42%, list=35%, signal=28%	BTRC/TNS1/DCUN1D1/GYPA/ARHGEF12/ATG4A/LRP10/GCLM/MFHAS1/BMP2K/BNIP3L/TCEA1/FECH/GCLC/NEK7/NCOA4/ELL2/SLC25A37/DCAF11/TAL1/ADIPOR1/PC/LAMP2/MINPP1/FBXO34/HEBP1/IGSF3/BPGM/MOCOS/SELENBP1/EPB41/SLC11A2/TRAK2/SDCBP/SLC2A1/GDE1/NNT/MOSPD1/AHSP/SPTA1/SLC30A1/ACSL6/ATP6V0A1/MPP1/ABCB6/ANK1/VEZF1/ENDOD1/H1F0/HBQ1/NFE2/ASNS/TSPAN5/FN3K/KDM7A/CLCN3/FOXO3/HBZ/CA1/OSBP2/SLC22A4/AGPAT4/MBOAT2/SNCA/TFRC/SPTB/RHAG/P4HA2/AQP3/SLC4A1/FTCD/ABCG2/GYPB/HBD/XK/RAP1GAP/SLC30A10/ALAS2/SLC6A8/HBB
HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	199	-0.274681027521411	-0.899687277251824	0.708333333333333	0.885416666666667	0.671052631578947	5539	tags=27%, list=28%, signal=20%	CCNG2/SOWAHC/ATL2/GPAM/PTGER3/DNAJB9/GPD2/SCARB1/ELOVL6/ADIG/SSPN/MYLK/ATP1B3/YWHAG/ARL4A/SUCLG1/OMD/COL15A1/CD36/NABP1/SULT1A1/COL4A1/LAMA4/ACOX1/GBE1/POR/ME1/ITGA7/ACADM/PHYH/MRAP/SORBS1/DHRS7/PGM1/PFKFB3/GPHN/ANGPTL4/MGLL/MAP4K3/REEP6/CRAT/RAB34/RETN/CD302/ACAA2/CMBL/MARC2/FAH/ACADL/LPL/LEP/PLIN2/ORM1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB	199	-0.283902964020918	-0.929892708675674	0.644308943089431	0.826037106524911	0.626049175471512	5208	tags=31%, list=27%, signal=23%	SNN/SOD2/PHLDA1/FOSB/EGR1/FJX1/SQSTM1/FOSL1/CCRL2/ETS2/PDE4B/LIF/NAMPT/NFIL3/PLPP3/SGK1/KLF9/DENND5A/GFPT2/AREG/PTGER4/OLR1/TSC22D1/SERPINE1/SERPINB2/GEM/RCAN1/FOS/IER3/F3/DUSP1/PFKFB3/EFNA1/ACKR3/ZBTB10/BCL2A1/TLR2/HBEGF/CCN1/SLC2A3/CXCL2/INHBA/ZC3H12A/PLAU/TNF/EGR3/NR4A3/NR4A1/NR4A2/IRS2/CXCL1/TNFAIP6/CCL20/PTX3/G0S2/CSF2/PTGS2/IL6/IL1B/IL1A/CXCL6
HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	158	-0.316327976136423	-1.02080947939505	0.446043165467626	0.586898901931087	0.444807588831982	5276	tags=30%, list=27%, signal=22%	SOD2/FOSB/SQSTM1/DLG4/MAOA/MMP14/PPT1/EPCAM/GGH/SULT1A1/SLC25A4/C4BPB/ATP6V1C1/MSX1/NPTXR/FMO1/TCHH/ABCB1/OLFM1/TACR3/FOS/HSPA2/ASNS/CDKN1C/MAPK8IP2/ENO2/FGF18/CCNE1/CTSV/PTPRD/HSPA13/CXCL2/HTR7/TFRC/NPTX2/GAL/AQP3/RET/NR4A1/CYP1A1/KCNH2/ONECUT1/SHOX2/COL2A1/SLC6A8/IL6/CCK
HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE	199	-0.315173816959178	-1.03231692337748	0.407520325203252	0.550703142166557	0.417375013010443	2715	tags=21%, list=14%, signal=18%	ADORA2B/HRH1/C5AR1/TLR2/HIF1A/HAS2/HBEGF/INHBA/ROS1/NLRP3/LPAR1/PDPN/MARCO/GPC3/FPR1/P2RY2/TNFAIP6/CCL20/OPRK1/SELE/CCL7/CLEC5A/ADM/HPN/NPFFR2/FFAR2/OSM/AQP9/EREG/IL6/NDP/IL1B/CCL24/SLC7A2/PROK2/IL1A/CXCL6/CXCL8/MEP1A/CSF3
HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY	199	-0.322309515850432	-1.05568911462305	0.366869918699187	0.509541553748871	0.386178861788618	4583	tags=29%, list=23%, signal=22%	RPS6KA2/IGFBP4/PDZK1/SLC19A2/PGR/FRK/DEPTOR/KAZN/IL17RB/ENDOD1/PRSS23/AREG/TUBB2B/ANXA9/SLC24A3/INHBB/MINDY1/CALCR/DLC1/CCN5/OLFM1/TPBG/FOS/SLC26A2/NAV2/ABAT/AR/ELOVL2/WFS1/GJA1/RAB17/FARP1/STC2/ABHD2/SLC1A1/OPN3/CA12/EGR3/AQP3/RET/CYP26B1/PAPSS2/TTC39A/P2RY2/SYT12/TFF1/RETREG1/TFAP2C/TPD52L1/RHOBTB3/SYBU/SCNN1A/REEP1/KCNK15/SLC7A2/TFF3
HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	157	-0.329658695171058	-1.06311583216246	0.358024691358025	0.509541553748871	0.386178861788618	3961	tags=21%, list=20%, signal=17%	ACSL1/MLYCD/ACOX1/HSD17B11/VNN1/ME1/CRYZ/BCKDHB/ACADM/ACSL4/TDO2/ENO2/PPARA/MGLL/BMPR1B/REEP6/PTPRG/CRAT/ACAA2/ACADL/GAD2/CEL/HAO2/ACSS1/CYP1A1/GPD1/AQP7/G0S2/HMGCS2/FABP1/CA4/FABP2
HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANDROGEN_RESPONSE	99	-0.347231942956713	-1.07674661335145	0.343982960596379	0.505857294994675	0.383386581469649	6707	tags=43%, list=34%, signal=29%	NCOA4/ELL2/RAB4A/ABCC4/TPD52/HSD17B14/STK39/ARID5B/PMEPA1/ELOVL5/B4GALT1/APPBP2/DNAJB9/ITGAV/TMPRSS2/SEC24D/ACTN1/HMGCS1/RPS6KA3/PGM3/UAP1/MAP7/ADAMTS1/SGK1/H1F0/TSC22D1/CDK6/SLC26A2/NDRG1/ZBTB10/AKAP12/HOMER2/FADS1/BMPR1B/LMAN1/ABHD2/ANKH/MERTK/SELENOP/AZGP1/STEAP4/KLK3
HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	104	-0.354024736954566	-1.10370412541633	0.302325581395349	0.458069062720225	0.347168131745855	5179	tags=31%, list=27%, signal=23%	SOD2/ABCC5/CACNA1B/DLG4/PEX11A/TOP2A/EHHADH/SLC25A4/SLC35B2/ACSL1/MLYCD/ACOX1/HSD17B11/SEMA3C/ABCB1/ACSL4/TTR/PEX6/CADM1/ABCC8/FADS1/CRAT/CEL/HAO2/FABP6/SCGB1A1/CRABP2/UGT2B17/SERPINA6/NR1I2/CRABP1
HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	HALLMARK_PROTEIN_SECRETION	96	-0.358708158110038	-1.10377959057598	0.296017222820237	0.458069062720225	0.347168131745855	7910	tags=50%, list=41%, signal=30%	STAM/GOSR2/USO1/VPS4B/BET1/ERGIC3/SNAP23/COG2/NAPG/PAM/EGFR/M6PR/KIF1B/YIPF6/COPB2/LAMP2/TPD52/ABCA1/SCAMP1/COPB1/CLN5/VAMP4/OCRL/IGF2R/SEC24D/SSPN/ARFGEF1/TMED10/PPT1/RPS6KA3/MAPK1/CLTC/RAB22A/ATP7A/ARFGEF2/TOM1L1/BNIP3/CAV2/SH3GL2/DST/CLCN3/ATP1A1/ICA1/ATP6V1B1/LMAN1/GALC/SCRN1
