	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	184	0.544014194366453	2.48577822803145	0.0357142857142857	0.0957556935817805	0.05993243979514	1486	tags=30%, list=8%, signal=28%	CXCL11/CXCL9/CXCL10/CCL1/CCL18/CXCR6/STAT1/CCL8/CCL3/CXCL13/CCL5/CX3CL1/JAK2/CCL4/XCL2/CCR5/CCR8/ITK/CCL7/CCR1/CXCL3/CXCR3/NCF1/HCK/CXCL1/JAK3/DOCK2/GNGT2/CXCR1/CCR3/PIK3CG/CCL20/CXCR2/CCR2/FGR/XCR1/WAS/PIK3R5/CCL4L2/VAV1/CXCL5/PIK3CD/PRKX/STAT2/PREX1/CCL22/LYN/CXCL2/XCL1/CCL13/PLCB2/ADCY7/CCL25/RAC2/CCL17/CCL3L1
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	101	0.580988171913809	2.46926815900423	0.00943396226415094	0.037133681252509	0.023241564368569	2585	tags=38%, list=13%, signal=33%	CXCL11/CXCL9/CXCL10/TLR8/STAT1/CCL3/CD80/CCL5/CCL4/CD40/CD86/IFNB1/TNF/PIK3CG/IFNA1/TLR7/PIK3R5/TLR4/PIK3CD/TLR2/MAP3K8/IKBKE/IFNA21/TLR1/IL12B/TBK1/CD14/IRF7/IL12A/MYD88/IL6/IFNAR2/LY96/TLR6/CHUK/IRAK1/CASP8/PIK3CB
KEGG_ASTHMA	KEGG_ASTHMA	KEGG_ASTHMA	28	0.734319931045466	2.46564302790112	0.0043859649122807	0.0315269256987048	0.0197323574785635	915	tags=61%, list=5%, signal=58%	HLA-DOA/HLA-DQA1/HLA-DPA1/HLA-DMB/HLA-DRA/HLA-DQA2/HLA-DRB1/CD40/HLA-DQB1/IL10/HLA-DRB5/HLA-DOB/FCER1G/HLA-DPB1/TNF/HLA-DMA/IL3
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	84	0.589968863447827	2.46007445839293	0.00769230769230769	0.0321739130434783	0.0201372997711671	2113	tags=44%, list=11%, signal=39%	CSF2/CD38/CD8A/IL2RA/FCGR1A/CD7/CD2/CD3G/CD8B/HLA-DRA/CD3D/IL9R/HLA-DRB1/CD3E/ITGA4/HLA-DRB5/CSF3R/TNF/CD4/CD1B/IL11/CD33/IL3/IL7/TFRC/CR1/CSF1R/ITGA2/CD5/EPO/CSF1/CD14/ITGAM/ITGA6/IL7R/IL6/CSF2RA
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE	KEGG_CELL_CYCLE	124	0.567675798517955	2.45696377590979	0.0123456790123457	0.0422953818015546	0.0264722162058095	4228	tags=54%, list=22%, signal=43%	CDC25A/CDC25B/CDC45/ORC1/CDC7/E2F2/BUB1B/BUB1/MDM2/CCNA2/ESPL1/PCNA/ORC6/MCM2/CCNE2/TTK/SFN/MCM4/PKMYT1/MAD2L1/CCNB1/E2F1/RBL1/CDK1/CCND1/ATR/MCM5/CDC6/MCM7/DBF4/MCM6/PTTG1/MCM3/CDC25C/E2F5/SMC1A/CHEK1/PLK1/TP53/MYC/CCNB3/CCNB2/CDC27/CDC20/PRKDC/E2F3/RB1/CHEK2/CDC23/CDK7/TFDP1/BUB3/SMC3/SKP2/ANAPC1/STAG1/CDC14B/ANAPC4/YWHAE/ORC3/RAD21/E2F4/CUL1/YWHAH/CDK2/ANAPC2/ORC5
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION	36	0.689038812104039	2.41072069435842	0.00458715596330275	0.0315269256987048	0.0197323574785635	2715	tags=64%, list=14%, signal=55%	PCNA/MCM2/DNA2/MCM4/LIG1/POLD1/RFC3/POLE/PRIM1/MCM5/POLE2/MCM7/RFC5/POLA2/MCM6/FEN1/MCM3/RNASEH2A/PRIM2/RFC4/POLA1/RFC1/POLD3
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	106	0.560694502040496	2.40012211378654	0.0103092783505155	0.038922785609089	0.024361345189188	2608	tags=37%, list=13%, signal=32%	IFNG/CSF2/CTLA4/ICOS/CD8A/PDCD1/ITK/CD3G/CD8B/PTPRC/CD3D/LCP2/ZAP70/CD3E/GRAP2/CD247/PRKCQ/IL10/RASGRP1/LCK/TNF/CD4/PIK3CG/PIK3R5/VAV1/PIK3CD/LAT/MAP3K8/MALT1/IL2/PPP3CC/CD28/NFAT5/NFKBIE/PTPN6/CHUK/NCK1/PIK3CB/TEC
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	54	0.616344784957271	2.33839670038173	0.00591715976331361	0.0315269256987048	0.0197323574785635	3260	tags=44%, list=17%, signal=37%	CXCL10/AIM2/CCL5/CCL4/ZBP1/CASP1/IFNB1/POLR3G/IFNA1/CCL4L2/DDX58/IKBKE/IFNA21/TBK1/IL18/IRF7/ADAR/IL6/CHUK/IRF3/POLR1C/IL1B/POLR3A/NFKB1
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	151	0.534860152890453	2.32493000941951	0.0178571428571429	0.0541569086651054	0.0338962159497103	2300	tags=36%, list=12%, signal=32%	IFNG/IL21/IFNE/CSF2/STAT1/IL21R/IL2RB/IL2RA/JAK2/IL12RB1/IL9R/IL26/IL12RB2/IL10/JAK3/STAT4/IFNB1/CSF3R/IL10RA/SOCS1/PIK3CG/OSM/IFNA1/IL15RA/PIK3R5/PIK3CD/IL11/IL22RA2/IL3/IL7/STAT5A/IL15/STAT2/CSF2RB/IL2RG/IL2/CCND1/IFNA21/IRF9/IFNGR1/EPO/LIF/IL12B/IL22/IL12A/CISH/BCL2L1/IL7R/MYC/IL6/IFNAR2/CSF2RA/PTPN6/TYK2
KEGG_PROTEASOME	KEGG_PROTEASOME	KEGG_PROTEASOME	43	0.633392300060491	2.32253746861843	0.00510204081632653	0.0315269256987048	0.0197323574785635	4570	tags=58%, list=23%, signal=45%	IFNG/PSMB9/PSMB10/PSME2/PSMB8/PSMA8/PSME1/PSMB11/PSMA4/PSMA6/PSMA1/PSMA5/PSMA3/PSMD12/PSMC6/PSME3/PSMD14/POMP/PSME4/PSMB7/PSMB2/PSMB1/PSMD13/PSMD11/PSMD2
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	60	0.559238164172375	2.1659755281151	0.00613496932515337	0.0315269256987048	0.0197323574785635	5014	tags=63%, list=26%, signal=47%	CASP5/CCL8/MEFV/CCL5/CCL7/BIRC3/CASP1/CXCL1/NAIP/TNF/PSTPIP1/RIPK2/TNFAIP3/NOD2/CXCL2/CCL13/NLRC4/IL18/CARD9/NLRP3/IL6/CHUK/CASP8/IL1B/HSP90AA1/NFKB1/HSP90AB1/CCL11/IKBKB/TAB3/CARD8/TRAF6/HSP90B1/NOD1/XIAP/MAPK11/MAPK12/PYCARD
KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS	KEGG_VIRAL_MYOCARDITIS	68	0.541159435774657	2.14698148141281	0.00657894736842105	0.0316780821917808	0.0198269646719539	2232	tags=44%, list=11%, signal=39%	PRF1/HLA-DOA/CD80/ICAM1/HLA-DQA1/HLA-DPA1/ITGAL/HLA-DMB/HLA-DRA/HLA-DQA2/HLA-DRB1/CD40/ITGB2/HLA-DQB1/CD86/HLA-DRB5/HLA-DOB/HLA-DPB1/HLA-DMA/HLA-F/HLA-C/HLA-B/HLA-E/CCND1/RAC2/CD28/MYH14/HLA-A/MYH6/MYH7
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	69	0.535368630171118	2.12433760242401	0.00684931506849315	0.0316780821917808	0.0198269646719539	1832	tags=29%, list=9%, signal=26%	CXCL10/IFNE/IFIH1/IFNB1/TNF/IFNA1/DDX58/ISG15/DHX58/IKBKE/TRAF2/IFNA21/CYLD/MAP3K1/IL12B/TBK1/CASP10/TRIM25/IRF7/IL12A
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	41	0.582253923131342	2.09961706836512	0.00497512437810945	0.0315269256987048	0.0197323574785635	6620	tags=76%, list=34%, signal=50%	WARS/IARS/MARS2/RARS/LARS2/FARSA/MARS/KARS/GARS/TARS/YARS/CARS/VARS2/SEPSECS/EPRS/NARS/IARS2/AARS2/AARS/MTFMT/YARS2/HARS2/SARS2/VARS/EARS2/PSTK/LARS/TARS2/HARS/DARS2/PARS2
KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR	KEGG_NUCLEOTIDE_EXCISION_REPAIR	44	0.563464952351853	2.0910874329175	0.00515463917525773	0.0315269256987048	0.0197323574785635	6402	tags=73%, list=33%, signal=49%	PCNA/LIG1/POLD1/RFC3/POLE/GTF2H3/DDB2/POLE2/RFC5/GTF2H2/RFC4/RFC1/POLD3/CDK7/GTF2H4/POLE3/XPC/RFC2/RPA3/CUL4A/GTF2H1/CCNH/RPA1/RAD23B/ERCC4/ERCC6/ERCC8/POLD2/RAD23A/ERCC5/RPA2/MNAT1
KEGG_SPLICEOSOME	KEGG_SPLICEOSOME	KEGG_SPLICEOSOME	123	0.469284525201817	2.04120289616145	0.0119047619047619	0.0415543575920934	0.0260084172695891	7839	tags=76%, list=40%, signal=46%	HSPA6/PRPF4/DHX15/DDX23/NCBP1/SRSF2/U2AF1/EIF4A3/SF3B3/HSPA8/AQR/THOC2/PLRG1/HNRNPA1/HNRNPM/PRPF40A/SRSF1/TCERG1/HNRNPU/HSPA1B/DDX39B/SMNDC1/SNRPB/HNRNPA3/CDC40/SRSF7/CRNKL1/SRSF10/PRPF8/HNRNPK/LSM6/CHERP/EFTUD2/RBM25/CDC5L/SNRPD1/U2SURP/HNRNPC/SRSF3/THOC3/SNRNP40/SF3B1/DHX38/DHX8/PRPF3/DDX46/SNRPA/SNRPA1/SNRPF/THOC1/DDX5/DHX16/SNRNP200/PRPF38B/RBMX/TRA2B/SRSF9/RBM22/WBP11/PPIL1/XAB2/SNW1/SNRPB2/PHF5A/SF3B2/LSM4/TRA2A/ACIN1/SNRPC/SNRNP70/SRSF6/SF3A3/SF3A2/USP39/CTNNBL1/HNRNPA1L2/RBM17/U2AF2/SRSF4/LSM3/SNRPG/LSM7/MAGOHB/DDX42/PRPF38A/MAGOH/PRPF31/PUF60/ISY1/PRPF19/SF3A1/SNRPE/PRPF6
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION	26	0.607617120790812	2.02143530547259	0.00416666666666667	0.0315269256987048	0.0197323574785635	2742	tags=46%, list=14%, signal=40%	RAD54L/EME1/BRCA2/RAD51/XRCC2/POLD1/NBN/BLM/RAD54B/TOP3A/POLD3/XRCC3
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	130	0.464059965663862	1.97466796276703	0.0147058823529412	0.0469066937119675	0.0293583858225686	942	tags=25%, list=5%, signal=24%	IFNG/FCGR3A/HLA-DOA/CD80/HLA-DQA1/HIST1H2AJ/FCGR3B/FCGR1A/HIST1H2AL/C1QB/HLA-DPA1/C1QA/HLA-DMB/HLA-DRA/HLA-DQA2/C1QC/HLA-DRB1/CD40/HLA-DQB1/CD86/HIST1H2BI/IL10/HLA-DRB5/HLA-DOB/C2/HLA-DPB1/TNF/HLA-DMA/FCGR2A/HIST1H2AH/HIST1H3I/TRIM21/HIST1H2AM
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION	54	0.520372329287413	1.97427960367995	0.00591715976331361	0.0315269256987048	0.0197323574785635	7122	tags=70%, list=36%, signal=45%	XRN1/PATL1/HSPD1/EXOSC2/CNOT1/EXOSC9/DIS3/XRN2/ENO1/DCP2/CNOT6L/CNOT6/CNOT10/HSPA9/EXOSC8/PNPT1/EXOSC3/MPHOSPH6/LSM6/EDC4/EXOSC10/ZCCHC7/CNOT7/PAPOLG/LSM4/DDX6/TTC37/EDC3/LSM1/SKIV2L/EXOSC7/CNOT4/ENO3/PAPOLA/CNOT2/LSM3/PARN/CNOT8
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR	23	0.619808200438263	1.95292819871871	0.00411522633744856	0.0315269256987048	0.0197323574785635	6215	tags=83%, list=32%, signal=56%	EXO1/PCNA/LIG1/POLD1/RFC3/RFC5/MSH2/RFC4/MSH6/RFC1/POLD3/RFC2/PMS2/RPA3/SSBP1/RPA1/POLD2/MSH3/RPA2
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	127	0.429835450004251	1.84229595701773	0.0136986301369863	0.0452544031311155	0.0283242352456484	2024	tags=39%, list=10%, signal=35%	CD274/CTLA4/ICOS/HLA-DOA/CD8A/CD80/PDCD1/ICAM1/PDCD1LG2/HLA-DQA1/ITGB7/HLA-DPA1/CD226/SIGLEC1/ITGAL/CD2/HLA-DMB/CD8B/PTPRC/HLA-DRA/HLA-DQA2/HLA-DRB1/CD40/ITGB2/HLA-DQB1/CD86/CD6/ITGA4/HLA-DRB5/HLA-DOB/HLA-DPB1/SPN/CD4/HLA-DMA/HLA-F/VCAM1/SELPLG/HLA-C/HLA-B/HLA-E/CLDN14/ICAM3/ITGAM/ITGA6/SELL/CLDN2/CD28/HLA-A/CLDN1
KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR	KEGG_BASE_EXCISION_REPAIR	33	0.529008285829389	1.82074315726999	0.00462962962962963	0.0315269256987048	0.0197323574785635	5910	tags=61%, list=30%, signal=42%	PCNA/LIG1/POLD1/POLE/POLE2/FEN1/NEIL3/POLB/PARP3/POLD3/POLE3/PARP4/PARP2/APEX2/UNG/PARP1/MBD4/XRCC1/POLD2/TDG
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY	65	0.458584341193235	1.81867934064936	0.0128205128205128	0.0431235431235431	0.0269905533063428	2551	tags=35%, list=13%, signal=31%	PMAIP1/FAS/RRM2/MDM2/CCNE2/SFN/CCNB1/BBC3/RRM2B/GTSE1/CDK1/DDB2/CCND1/TP73/ATR/TNFRSF10B/APAF1/CHEK1/TP53/CCNB3/CCNB2/CHEK2/CASP8
KEGG_APOPTOSIS	KEGG_APOPTOSIS	KEGG_APOPTOSIS	86	0.430457101441966	1.81777182015858	0.008	0.0321739130434783	0.0201372997711671	5349	tags=52%, list=27%, signal=38%	FASLG/BIRC3/FAS/TNFSF10/TNF/PIK3CG/PIK3R5/PIK3CD/PRKX/IL3/CSF2RB/CASP7/TNFRSF10A/TRAF2/TNFRSF10B/PPP3CC/APAF1/CASP10/TP53/BCL2L1/MYD88/CHUK/IRAK1/CASP8/PIK3CB/DFFB/AIFM1/IRAK3/IL1B/NFKB1/IRAK4/IKBKB/IRAK2/PIK3R3/ENDOG/BAX/PRKACG/FADD/XIAP/CASP3/IL1A/CFLAR/RIPK1/ATM/EXOG
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	84	0.424240608040153	1.76901451706012	0.00769230769230769	0.0321739130434783	0.0201372997711671	2906	tags=31%, list=15%, signal=26%	NOS2/BIRC3/E2F2/PIK3CG/CCNE2/PIK3R5/PIK3CD/TRAF1/LAMA3/E2F1/CCND1/TRAF2/ITGA2/APAF1/ITGA6/LAMC3/TP53/BCL2L1/MAX/MYC/E2F3/CHUK/RB1/PIK3CB/LAMB3/SKP2
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	69	0.434032800382163	1.72223799934359	0.00684931506849315	0.0316780821917808	0.0198269646719539	3475	tags=32%, list=18%, signal=26%	STAT1/E2F2/PIK3CG/BRCA2/PIK3R5/RAD51/PIK3CD/E2F1/VEGFA/CCND1/RAC2/TP53/BCL2L1/ARHGEF6/E2F3/CHUK/RB1/PIK3CB/RALGDS/NFKB1/RALA/RALB
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	16	0.598457918875876	1.70411681823164	0.0199335548172757	0.0585350419237462	0.0366364416023447	1310	tags=25%, list=7%, signal=23%	HAO1/MTHFD2/MTHFD1L/MTHFD1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	92	0.396507798102417	1.68852255809256	0.0176991150442478	0.0541569086651054	0.0338962159497103	4446	tags=38%, list=23%, signal=30%	FCGR3A/FCGR1A/PTPRC/PRKCG/NCF1/HCK/PLA2G4E/DOCK2/PIK3CG/FCGR2A/WAS/PIK3R5/VAV1/PIK3CD/LAT/LYN/SPHK1/RAC2/ARPC5L/INPP5D/ARF6/PIK3CB/PLA2G4B/LIMK1/VAV2/ARPC5/LIMK2/SYK/PIKFYVE/PRKCB/ASAP1/CRKL/DNM2/PIK3R3/DNM1L
KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER	KEGG_BLADDER_CANCER	40	0.4570135969139	1.62008773672471	0.0101522842639594	0.038922785609089	0.024361345189188	2497	tags=30%, list=13%, signal=26%	MMP9/TYMP/E2F2/MDM2/E2F1/VEGFA/CCND1/TP53/MMP1/MYC/E2F3/RB1
KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM	KEGG_PYRIMIDINE_METABOLISM	96	0.372399426141312	1.57770813511019	0.0181818181818182	0.0542521994134897	0.033955857385399	4937	tags=44%, list=25%, signal=33%	TYMP/DPYD/CMPK2/POLR3G/RRM2/TYMS/POLD1/RRM2B/POLE/RRM1/PRIM1/TK1/DUT/POLE2/POLA2/PRIM2/DCK/POLA1/POLR1B/NT5C1B/POLD3/CAD/POLR1C/POLR2B/POLR3A/PNPT1/PNP/POLR3F/POLE3/NUDT2/NT5C2/UMPS/TK2/POLR1A/NME1/POLR3K/POLR2J2/POLR1E/ENTPD6/AK3/POLR3D/POLR2A
