	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	83	-0.482447391173621	-1.48761267499689	0.0139784946236559	0.103121516164994	0.0803849087601948	6386	tags=67%, list=33%, signal=46%	ITGB5/TNN/SDC1/LAMB2/COL4A4/ITGA2/COL6A2/COL11A1/TNC/COL6A6/ITGAV/COL4A6/ITGB1/RELN/THBS3/COL6A1/ITGB8/CD36/SDC2/ITGA1/COL4A1/LAMC2/SV2B/COL1A1/COL5A1/LAMA1/LAMA4/TNR/ITGB3/ITGA5/COMP/COL5A3/ITGA7/LAMB1/ITGA8/ITGA2B/COL6A3/THBS1/COL1A2/LAMA2/LAMC1/FN1/THBS2/LAMB4/COL3A1/ITGA10/SV2A/ITGB6/COL5A2/GP9/GP5/LAMC3/COL2A1/SPP1/IBSP
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	41	-0.524436244234739	-1.46266938821235	0.0269953051643192	0.128205128205128	0.0999379946748368	3856	tags=39%, list=20%, signal=31%	UGT2A1/CP/UGT1A3/FTMT/UGT2B15/UGT1A4/UGT1A5/UGT1A9/UGT1A10/UGT1A6/ALAS2/UGT1A7/UGT2B11/UGT2B17/UGT1A8
KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM	51	-0.5037727562382	-1.45329272938284	0.0242494226327945	0.128205128205128	0.0999379946748368	4171	tags=41%, list=21%, signal=32%	UGT1A1/UGT2A1/GBE1/MGAM/PYGL/UGT1A3/PGM1/ENPP3/UGT2B15/UGT1A4/G6PC/UGT1A5/UGT1A9/UGT1A10/UGT1A6/UGT1A7/UGT2B11/UGT2B17/UGT1A8/SI
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	83	-0.461305796343143	-1.42242317451486	0.0247311827956989	0.128205128205128	0.0999379946748368	5497	tags=51%, list=28%, signal=37%	CACNG6/ITGAV/CACNB2/PRKAB1/DMD/ITGB1/CACNB3/ITGB8/PRKAG2/TNNC1/ITGA1/PRKAA1/SGCD/SGCB/ITGB3/ITGA5/ITGA7/ITGA8/TPM2/ITGA2B/LAMA2/PRKAB2/ITGA10/TGFB2/CACNA2D3/CACNA2D4/CACNA2D2/TNF/CACNA2D1/CACNB4/ITGB6/CACNA1S/MYBPC3/MYL3/PRKAG3/CACNA1D/PRKAA2/CACNG5/SGCG/IL6/CACNG4
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	51	-0.491810470739213	-1.41878371251521	0.0334872979214781	0.144073258499382	0.112307461817442	4248	tags=43%, list=22%, signal=34%	CDA/UGT1A1/UGT2A1/CYP2A7/UGT1A3/CES1/UGT2B15/UGT1A4/CYP3A7/UGT1A5/XDH/UGT1A9/UGT1A10/UGT1A6/CES5A/UGT1A7/UGT2B11/UGT2B17/UGT1A8/CYP3A4/NAT2
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	10	-0.668625451329782	-1.41723215552431	0.0587392550143266	0.208976195724047	0.162900363096412	1762	tags=40%, list=9%, signal=36%	GAD2/GGT7/GGT6
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY	56	-0.481694456745716	-1.41536988734393	0.0306469920544835	0.13499270309713	0.10522902033745	3909	tags=36%, list=20%, signal=29%	BMP6/WNT3A/ZIC2/WNT16/GAS1/PTCH1/WNT2/LRP2/WNT7B/WNT7A/CSNK1A1L/BMP4/BMP5/BMP8B/WNT11/WNT5A/WNT8A/WNT4/BMP7
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM	42	-0.49987307884775	-1.39844644114974	0.0480656506447831	0.187799926172019	0.146393114569369	4436	tags=43%, list=23%, signal=33%	DGAT2/GK2/DGKG/DGKI/DGKB/AGPAT1/MGLL/DGKE/LIPG/AGPAT4/MBOAT2/GK/LPL/AWAT2/CEL/PNLIPRP1/PNPLA3
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	68	-0.457371112285296	-1.37636746723675	0.0467185761957731	0.187799926172019	0.146393114569369	2416	tags=40%, list=12%, signal=35%	GSTA2/UGT1A3/GSTA4/UGT2B15/GSTM3/CYP2C8/CYP1A2/UGT1A4/CYP3A7/UGT1A5/UGT1A9/AKR1C3/UGT1A10/UGT1A6/CYP1A1/AKR1C1/AKR1C2/GSTM1/UGT1A7/CYP2B6/UGT2B11/UGT2B17/UGT1A8/CYP3A4/GSTA3/AKR1C4
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	74	-0.452936819571723	-1.37380602084851	0.0487264673311185	0.187799926172019	0.146393114569369	5815	tags=53%, list=30%, signal=37%	CACNA1C/CTNNB1/CACNG6/ITGAV/LEF1/CACNB2/ACTN1/DMD/ITGB1/CACNB3/ITGB8/ITGA1/SGCD/SGCB/ITGB3/ITGA5/ITGA7/ITGA8/ITGA2B/LAMA2/GJA1/ITGA10/CACNA2D3/ACTN3/CTNNA2/CACNA2D4/CACNA2D2/CACNA2D1/CACNB4/ITGB6/DSG2/CDH2/CACNA1S/DSC2/CACNA1D/CACNG5/SGCG/CACNG4
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	23	-0.536711999170789	-1.36771127700315	0.097622027534418	0.316329438586492	0.246583972041817	294	tags=39%, list=2%, signal=39%	ATP1B3/ATP1B2/SLC9A3/GLUD2/ATP1A1/SLC38A3/CA4/PCK1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	69	-0.452111078459995	-1.36161157523709	0.0566666666666667	0.205555555555556	0.160233918128655	4277	tags=43%, list=22%, signal=34%	CD55/C4BPB/C8B/SERPINE1/C9/TFPI/PLG/C5/CD46/F3/C5AR1/F13A1/THBD/BDKRB2/PLAU/CPB2/F12/F2/PROS1/SERPIND1/MASP1/SERPINA5/PROC/F11/F13B/F5/F10/SERPINA1/F7
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM	17	-0.573939910076565	-1.3596471495557	0.111260053619303	0.348866269823238	0.271946964243435	2873	tags=47%, list=15%, signal=40%	CMA1/AGT/AGTR1/ENPEP/REN/ANPEP/MME
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	16	-0.562770344345724	-1.32763976134344	0.132802124833997	0.389974493560151	0.303991497113745	4149	tags=56%, list=21%, signal=44%	CYP46A1/CYP7B1/CYP7A1/ACOX2/CYP27A1/AKR1D1/CYP39A1/AKR1C4
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS	26	-0.508469293772266	-1.32608100788604	0.123020706455542	0.379098360655738	0.295513373597929	6256	tags=65%, list=32%, signal=44%	ST3GAL2/GALNT10/GALNT7/B3GNT6/GALNT11/GALNT4/GALNT6/GCNT1/GALNT3/GALNT5/GCNT3/GALNTL6/GALNT14/GALNTL5/GALNT13/GALNT8
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	22	-0.510531229569474	-1.28807924942261	0.157560355781449	0.416409511708114	0.324598026196368	4444	tags=45%, list=23%, signal=35%	PNP/NT5C1A/BST1/ENPP3/NT5E/AOX1/NMNAT3/NMNAT2/QPRT
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	31	-0.479305941606468	-1.28142061275452	0.14043583535109	0.405947336561743	0.316442589524659	2586	tags=26%, list=13%, signal=22%	PIPOX/CTH/GLDC/AGXT2/BHMT/ALAS2/AGXT
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE	30	-0.481175804594916	-1.27494195713377	0.151960784313725	0.416409511708114	0.324598026196368	7328	tags=50%, list=38%, signal=31%	IDH1/PCK2/SUCLG2/DLST/ACLY/DLD/PC/IDH3A/OGDH/ACO1/SUCLG1/PDHA2/OGDHL/PCK1
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	26	-0.488768754389418	-1.27470226891266	0.174177831912302	0.435444579780755	0.339436173143462	4241	tags=38%, list=22%, signal=30%	HS2ST1/GLCE/EXTL2/NDST3/XYLT1/HS6ST2/HS3ST5/HS6ST3/NDST4
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	70	-0.406522242789302	-1.22406233529434	0.166852057842047	0.425598661507895	0.331761118785671	5295	tags=53%, list=27%, signal=39%	UGT2B10/MAOB/MAOA/GSTM5/CYP2A13/GSTA5/GSTP1/CYP3A43/FMO1/UGT1A1/UGT2A1/CYP2A7/GSTA1/GSTA2/UGT1A3/GSTA4/UGT2B15/GSTM3/CYP2C8/CYP1A2/UGT1A4/CYP3A7/UGT1A5/UGT1A9/UGT1A10/UGT1A6/FMO5/AOX1/GSTM1/UGT1A7/CYP2B6/UGT2B11/UGT2B17/UGT1A8/CYP3A4/GSTA3
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	176	-0.376031918885658	-1.22366737036259	0.0841025641025641	0.282890442890443	0.220517727886149	5685	tags=45%, list=29%, signal=33%	PLCD1/HTR2B/BDKRB1/ADCY1/SLC8A2/PTGER3/PDE1A/PRKACG/GRIN2A/PDGFRB/ERBB3/CACNA1H/ADRA1A/ATP2B3/MYLK/CACNA1B/PDE1C/GNAL/TRHR/TNNC1/ITPR2/SLC25A4/CACNA1A/CAMK2B/CHRNA7/PHKA1/ADCY2/HRH2/TRPC1/NOS2/ATP2B2/OXTR/TACR3/SLC8A3/P2RX6/GRM5/ADCY8/PRKCA/EDNRA/AVPR1A/AVPR1B/BST1/GRPR/CAMK2A/ADORA2B/HRH1/GRM1/PPP3CA/BDKRB2/HTR2C/LHCGR/PDGFRA/HTR7/NOS1/P2RX3/ADRB3/CCKBR/AGTR1/CCKAR/CALML3/PLCB4/ADRA1B/SLC25A31/ADRA1D/CACNA1S/HTR5A/HTR2A/PLCB1/HTR4/PTGFR/CACNA1G/GNA14/ERBB4/CACNA1D/CHRM3/TNNC2/DRD1/NTSR1/CHP2
KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM	KEGG_GLUTATHIONE_METABOLISM	47	-0.42581415001707	-1.21309429634442	0.188372093023256	0.446779964221825	0.348272290744751	3395	tags=23%, list=17%, signal=19%	GSTA2/GSTA4/GPX5/GSTM3/GGT1/GGT7/GSTM1/GGT6/ANPEP/GSTA3
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	90	-0.388086511341148	-1.20512325000357	0.15359828141783	0.416409511708114	0.324598026196368	5815	tags=46%, list=30%, signal=32%	CACNA1C/ADCY1/TNNI3/CACNG6/ITGAV/PRKACG/CACNB2/DMD/ITGB1/CACNB3/ITGB8/TNNC1/ITGA1/SGCD/SGCB/ADCY2/ITGB3/ITGA5/ITGA7/ITGA8/TPM2/ITGA2B/LAMA2/ADCY8/ITGA10/TGFB2/CACNA2D3/CACNA2D4/CACNA2D2/TNF/CACNA2D1/CACNB4/ITGB6/CACNA1S/MYBPC3/MYL3/CACNA1D/CACNG5/SGCG/CACNG4
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION	87	-0.388824523379657	-1.20456625585512	0.156484458735263	0.416409511708114	0.324598026196368	5932	tags=45%, list=30%, signal=31%	PDGFB/NRAS/HTR2B/ADCY1/SOS2/PRKACG/PDGFRB/TUBB3/MAP3K2/MAPK1/ITPR2/TUBB2B/PDGFC/ADCY2/TUBA3E/TUBB8/KRAS/GRM5/GUCY1A2/PRKG1/ADCY8/PRKCA/GRM1/GJA1/HTR2C/PDGFRA/GNAI1/PLCB4/LPAR1/HTR2A/PLCB1/EGF/DRD2/GJD2/TUBAL3/PRKG2/DRD1/TUBA3C
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	67	-0.401864431587206	-1.20395489303092	0.179573512906846	0.440741552111288	0.343565249725442	5010	tags=37%, list=26%, signal=28%	ACSL6/IRS4/MAPK8/CD36/PRKAG2/PRKAA1/ACACB/ACSL1/SLC2A4/ACSL4/IRS1/AKT3/PRKAB2/PPARA/TNF/G6PC/CPT1C/IRS2/PRKAG3/LEP/PRKAA2/NPY/PPARGC1A/PCK1
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM	31	-0.440019656238786	-1.17638904210473	0.23728813559322	0.541954383762293	0.422462307683836	5252	tags=81%, list=27%, signal=59%	LDHB/HIBCH/ALDH7A1/ALDH9A1/ACSS2/HADHA/ACAT2/ALDH6A1/LDHAL6A/PCCB/SUCLG2/ACACA/PCCA/ACSS3/LDHAL6B/SUCLG1/EHHADH/ALDH1B1/ACACB/MLYCD/ACADM/ABAT/ACSS1/LDHC
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE	127	-0.365380007160132	-1.16990867826857	0.181061394380853	0.440741552111288	0.343565249725442	4012	tags=24%, list=21%, signal=19%	EPHB3/SLIT1/SEMA3C/NGEF/KRAS/RND1/EFNA1/EPHB2/SLIT3/ABLIM3/EFNA2/PPP3CA/EPHA5/SEMA4F/GNAI1/SEMA6D/ABLIM2/PLXNB3/PAK6/UNC5D/NFATC4/SEMA3E/ROBO2/DPYSL5/EFNB3/SEMA5A/SEMA6A/EPHB1/CHP2
KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS	KEGG_STEROID_BIOSYNTHESIS	16	-0.486322573541528	-1.14729070563099	0.298804780876494	0.635389476576453	0.49529649098705	2912	tags=75%, list=15%, signal=64%	TM7SF2/HSD17B7/LIPA/FDFT1/CYP51A1/MSMO1/SOAT1/SQLE/CYP27B1/SOAT2/CEL
KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA	KEGG_BASAL_CELL_CARCINOMA	55	-0.38767517995992	-1.13452903633277	0.272	0.599047619047619	0.466967418546366	3204	tags=25%, list=16%, signal=21%	FZD10/AXIN2/PTCH1/FZD6/WNT2/WNT7B/WNT7A/BMP4/WNT11/WNT5A/WNT8A/FZD9/WNT4
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM	26	-0.432841019289256	-1.12884349584853	0.292326431181486	0.628841741495057	0.490192424380215	7311	tags=50%, list=37%, signal=31%	PGM2/UGP2/G6PC2/B4GALT1/PFKM/HK2/GALK2/MGAM/PGM1/LALBA/G6PC/LCT
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	85	-0.362553734015262	-1.11941631922623	0.285868392664509	0.622184148740402	0.485002721919972	6385	tags=47%, list=33%, signal=32%	ROCK2/SMURF1/BMPR1A/ACVR1/ACVR1C/ZFYVE16/BMPR2/LTBP1/ACVR2A/FST/MAPK1/THBS3/SMAD2/INHBE/ACVR2B/INHBB/BMP6/GDF7/COMP/ZFYVE9/THBS1/GDF5/SMAD5/SMAD9/THBS2/BMPR1B/TGFB2/DCN/INHBA/LEFTY2/TNF/BMP4/BMP5/INHBC/AMHR2/BMP8B/LEFTY1/BMP7/PITX2
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM	51	-0.386016364020927	-1.1135869661621	0.316397228637413	0.665153264749108	0.518497850757484	5276	tags=41%, list=27%, signal=30%	MAOB/MAOA/ALDH1B1/CKM/P4HA1/NOS2/OAT/P4HA3/CKMT1B/GLUD2/CPS1/CKMT2/CKMT1A/DAO/NOS1/P4HA2/NAGS/ARG1/ARG2/OTC
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	21	-0.4370214421086	-1.09659522033176	0.354060913705584	0.728868194842407	0.568164681043583	8856	tags=67%, list=45%, signal=36%	HYAL2/NAGLU/HYAL4/HEXB/GLB1/GUSB/HEXA/IDS/ARSB/GALNS/GNS/HPSE2/SPAM1
KEGG_FOLATE_BIOSYNTHESIS	KEGG_FOLATE_BIOSYNTHESIS	KEGG_FOLATE_BIOSYNTHESIS	10	-0.513763141755229	-1.08898284289148	0.362464183381089	0.728868194842407	0.568164681043583	1592	tags=20%, list=8%, signal=18%	ALPI
KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION	KEGG_OTHER_GLYCAN_DEGRADATION	16	-0.459283934818125	-1.0835034570269	0.371845949535193	0.739693555526996	0.576603226783491	9405	tags=69%, list=48%, signal=36%	AGA/NEU1/HEXB/GLB1/NEU2/HEXA/ENGASE/MANBA/GBA/NEU4
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM	39	-0.388072502752555	-1.06953621640191	0.376028202115159	0.740055504162812	0.576885371666033	5252	tags=28%, list=27%, signal=21%	LDHAL6B/ALDH1B1/ACACB/ME1/ACOT12/PDHA2/PKLR/ACSS1/LDHC/PCK1
