	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	27	-0.702432840278613	-1.83889011197466	0.00166944908180301	0.0180899472376539	0.0120482104734212	2290	tags=48%, list=12%, signal=43%	RHAG/SLC18A1/SLC14A2/SLC44A5/SLC6A3/SLC6A15/SLC44A4/SLC6A7/SLC6A18/RHCG/SLC6A20/SLC6A19
REACTOME_XENOBIOTICS	REACTOME_XENOBIOTICS	REACTOME_XENOBIOTICS	15	-0.793808951062716	-1.80812562997216	0.00175131348511384	0.0180899472376539	0.0120482104734212	2643	tags=73%, list=14%, signal=63%	CYP2A13/CYP2C8/CYP2E1/CYP2C19/CYP1A1/CYP2D6/CYP2A6/CYP3A5/CYP3A4/CYP2B6
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	49	-0.60573478398821	-1.79396044147876	0.00158227848101266	0.0180899472376539	0.0120482104734212	1688	tags=37%, list=9%, signal=34%	SLC5A5/SLC7A10/SLC1A1/SLC7A3/SLC43A1/SLC7A2/SLC6A15/SLC1A7/SLC38A3/SLC7A9/SLC38A4/SLC17A1/SLC6A18/SLC3A1/SLC6A20/SLC6A19/SLC15A1
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	10	-0.875453561954506	-1.79305980995745	0.0035650623885918	0.0186635944700461	0.0124302692214407	1648	tags=50%, list=8%, signal=46%	F10/F2/PROC/F7
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	89	-0.551380609026615	-1.78138259810918	0.00155038759689922	0.0180899472376539	0.0120482104734212	3872	tags=43%, list=20%, signal=34%	SLC2A10/SLC39A8/SLC2A13/SLC13A5/SLC44A3/SLC47A2/SLC6A2/SLC22A18/SLC22A8/SLC22A1/SLC5A11/SLC13A3/SLC30A8/SLC5A7/SLC22A7/RHAG/SLC39A4/SLC18A1/SLC22A15/SLC2A4/SLC14A2/SLC44A5/SLC6A3/HEPH/SLC5A1/SLC6A15/SLC44A4/SLC30A2/SLC2A2/SLC6A7/SLC6A18/RHCG/SLC22A3/SLC39A5/SLC6A20/SLC13A2/SLC6A19
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	20	-0.723374384620957	-1.75646092190566	0.00348432055749129	0.0186598324070608	0.0124277636239359	2491	tags=55%, list=13%, signal=48%	FOXA3/HNF4A/GCK/NKX6-1/PDX1/FOXA2/PKLR/NEUROD1/SLC2A2/NKX2-2
REACTOME_COMMON_PATHWAY	REACTOME_COMMON_PATHWAY	REACTOME_COMMON_PATHWAY	14	-0.786214865467389	-1.7533607482323	0.0017921146953405	0.0180899472376539	0.0120482104734212	3538	tags=93%, list=18%, signal=76%	FGA/SERPINC1/FGG/PROS1/F13B/FGB/F10/F5/PF4V1/F2/PF4/PROC
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	92	-0.533161938581318	-1.73464605481143	0.00155038759689922	0.0180899472376539	0.0120482104734212	1688	tags=27%, list=9%, signal=25%	SLC34A3/SLC5A5/SLC7A10/SLC1A1/SLC4A3/SLC7A3/SLC9A4/SLC43A1/SLC8A2/SLC9A2/SLC7A2/SLC6A15/SLC1A7/SLC38A3/SLC7A9/SLC38A4/SLC17A1/SLC6A18/SLC3A1/SLC6A20/SLC26A3/SLC6A19/SLC15A1/SLC34A2
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	406	-0.449733358356294	-1.73325896171382	0.0012987012987013	0.0180899472376539	0.0120482104734212	3880	tags=33%, list=20%, signal=27%	SLC13A1/ATP2A3/SLC24A5/SLC2A10/ATP12A/SLC20A2/ARHGEF9/SLC4A9/HTR3A/SLC39A8/SLC26A7/SLCO1A2/ABCA8/SLC2A13/SLC15A2/SLC13A5/GABRA2/ABCA12/GABRA6/AQP6/SLC4A1/SLC44A3/GABRB1/ATP1A1/ABCA4/SLC4A4/SLC9A3/SLC47A2/GABRG2/SLC6A2/SLC22A18/ATP6V0A4/SLC38A1/AVPR2/ATP8B1/SLC22A8/ATP1B2/SLC22A1/SLC5A11/ABCB5/SLC17A7/GABRB3/SLC24A2/SLC13A3/GABRG3/ABCG4/HTR3C/SLC17A8/SLC30A8/SLC5A7/SLCO2A1/ATP6V1B1/ATP10B/HTR3B/AVP/SLC22A7/GLRB/GNG12/ATP1A2/RHAG/SLC39A4/SLC18A1/GLRA2/ABCC2/AQP3/SLC22A15/SLC28A1/SLC16A10/GCKR/SLC34A3/ATP7B/ABCB6/SLC2A4/ABCC6/SLC5A5/G6PC/TF/GCK/SLC14A2/SLC7A10/ADCY5/GABRA4/SLC1A1/SLC4A3/SLC7A3/SLC9A4/SLC44A5/SLC6A3/SLC43A1/SLC27A6/ATP6V1C2/HEPH/SLC8A2/SLC5A1/SLC9A2/SLC7A2/CFTR/SLC6A15/ABCG2/SLC1A7/AQP2/SLC44A4/SLC30A2/ABCC8/GABRB2/SLC2A2/SLC38A3/SLC28A2/SLC7A9/SLC38A4/ATP2C2/SLC6A7/SLC29A4/ABCG5/SLC17A1/AQP5/SLC6A18/RHCG/SLC22A3/GABRR1/AQP10/AQP7/SLC3A1/GABRA3/APOA1/SLC39A5/SLC6A20/SLC13A2/SLC26A3/ABCG8/SLC6A19/SLC15A1/SLC34A2/GNGT1
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	16	-0.742046524179514	-1.72229725742014	0.00346620450606586	0.0186598324070608	0.0124277636239359	2761	tags=69%, list=14%, signal=59%	MMP1/PLG/CTSG/KLK3/IGFBP2/IGF2/PAPPA2/IGFALS/IGFBP1/F2
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	237	-0.464901815984242	-1.69852833498484	0.0014265335235378	0.0180899472376539	0.0120482104734212	3872	tags=34%, list=20%, signal=28%	SLC24A5/SLC2A10/SLC20A2/SLC4A9/SLC39A8/SLC26A7/SLCO1A2/SLC2A13/SLC15A2/SLC13A5/SLC4A1/SLC44A3/SLC4A4/SLC9A3/SLC47A2/SLC6A2/SLC22A18/SLC38A1/SLC22A8/SLC22A1/SLC5A11/SLC17A7/SLC24A2/SLC13A3/SLC17A8/SLC30A8/SLC5A7/SLCO2A1/AVP/SLC22A7/RHAG/SLC39A4/SLC18A1/SLC22A15/SLC28A1/SLC16A10/GCKR/SLC34A3/SLC2A4/SLC5A5/G6PC/GCK/SLC14A2/SLC7A10/SLC1A1/SLC4A3/SLC7A3/SLC9A4/SLC44A5/SLC6A3/SLC43A1/SLC27A6/HEPH/SLC8A2/SLC5A1/SLC9A2/SLC7A2/SLC6A15/SLC1A7/SLC44A4/SLC30A2/SLC2A2/SLC38A3/SLC28A2/SLC7A9/SLC38A4/SLC6A7/SLC29A4/SLC17A1/SLC6A18/RHCG/SLC22A3/SLC3A1/SLC39A5/SLC6A20/SLC13A2/SLC26A3/SLC6A19/SLC15A1/SLC34A2
REACTOME_SIGNALING_BY_NODAL	REACTOME_SIGNALING_BY_NODAL	REACTOME_SIGNALING_BY_NODAL	17	-0.72177109115496	-1.69475120293212	0.00519930675909879	0.0244565217391304	0.0162884566488685	3661	tags=53%, list=19%, signal=43%	ACVR2A/ACVR1B/NODAL/CER1/LEFTY2/TDGF1/FOXH1/LEFTY1
REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	REACTOME_UNBLOCKING_OF_NMDA_RECEPTOR_GLUTAMATE_BINDING_AND_ACTIVATION	15	-0.732178098296043	-1.66774383617243	0.00875656742556918	0.036373433921595	0.024225321487742	3297	tags=67%, list=17%, signal=55%	AKAP9/NEFL/GRIA4/GRIA3/CAMK2B/GRIN2D/GRIN2B/GRIA2/GRIN2A
REACTOME_GLUTATHIONE_CONJUGATION	REACTOME_GLUTATHIONE_CONJUGATION	REACTOME_GLUTATHIONE_CONJUGATION	23	-0.651994455071261	-1.62687340371275	0.0136752136752137	0.0524351388256714	0.034922688301698	1037	tags=26%, list=5%, signal=25%	GGT7/GGT1/GSTA3/GSTA1/GSTA2
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	21	-0.663513865932056	-1.62486957773848	0.015358361774744	0.056869819600195	0.0378762606174138	1377	tags=52%, list=7%, signal=49%	MUC5B/MUC13/MUC7/MUC21/MUC6/MUC2/MUC5AC/MUC12/MUC17/MUC15
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	17	-0.691559466049472	-1.6238129392395	0.0173310225303293	0.0603790462346956	0.0402134648411715	1817	tags=41%, list=9%, signal=37%	SLC6A3/SLC6A15/SLC6A7/SLC6A18/SLC6A20/SLC6A19
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	37	-0.575739772795137	-1.61867136523819	0.0162337662337662	0.058213178816871	0.0387709605505476	1128	tags=27%, list=6%, signal=26%	CHRM1/HRH3/TAAR1/DRD2/DRD1/ADRA2A/CHRM3/HTR1D/HTR2C
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	50	-0.540333664095024	-1.61123183269083	0.0141065830721003	0.0537709754748294	0.0358123780777779	3832	tags=48%, list=20%, signal=39%	PARD3/CDH13/CDH1/CDH9/CDH7/CLDN4/CDH18/CDH15/CDH4/CLDN12/CDH6/CLDN8/F11R/JUP/CLDN11/CADM2/CLDN15/CLDN19/CLDN9/CLDN10/CDH12/CLDN6/CLDN3
REACTOME_GABA_A_RECEPTOR_ACTIVATION	REACTOME_GABA_A_RECEPTOR_ACTIVATION	REACTOME_GABA_A_RECEPTOR_ACTIVATION	12	-0.748855921863103	-1.61065972314034	0.0106761565836299	0.0429698724608209	0.0286186609956735	3722	tags=83%, list=19%, signal=67%	GABRA2/GABRA6/GABRB1/GABRG2/GABRB3/GABRG3/GABRA4/GABRB2/GABRA3
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	14	-0.721285610085051	-1.60856011827771	0.0125448028673835	0.0486768398686498	0.0324195977032918	3261	tags=57%, list=17%, signal=48%	PAPSS2/SULT1A1/SULT1B1/SULT1C2/SULT2A1/SULT1A2/SULT4A1
REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS	97	-0.487417132426545	-1.60037723597241	0.00154083204930663	0.0180899472376539	0.0120482104734212	2487	tags=33%, list=13%, signal=29%	KCNH1/KCNA10/KCNK16/KCNK2/GNG12/KCNS2/KCNH5/KCNB1/KCNMB3/KCNQ4/GABBR2/HCN1/KCNC1/KCNK17/KCNJ6/KCNV1/HCN4/KCNH6/KCNK3/KCNH2/KCNK10/ABCC8/KCNB2/KCNG3/KCNF1/KCNK9/KCNJ4/KCNS1/KCNH8/KCNJ3/GNGT1
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	44	-0.550419938813739	-1.59205576075826	0.016260162601626	0.058213178816871	0.0387709605505476	1367	tags=36%, list=7%, signal=34%	LPL/LIPC/LIPE/APOA2/LPA/AMN/MGLL/MTTP/CLPS/ABCG5/APOA5/APOA1/APOB/ABCG8/APOC3
REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION	102	-0.47555618685693	-1.57007065847553	0.00302571860816944	0.0180899472376539	0.0120482104734212	2945	tags=18%, list=15%, signal=15%	APOA2/PPARA/TIAM2/PEX11A/PPARG/ME1/CYP7A1/CYP1A1/CYP4A11/AGT/SULT2A1/APOA5/PPARGC1A/UGT1A9/APOA1/HMGCS2/FABP1
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	42	-0.545214685140902	-1.56327008886186	0.0228384991843393	0.0736285943853327	0.049037887748516	2487	tags=38%, list=13%, signal=33%	KCNH1/KCNA10/KCNS2/KCNH5/KCNB1/KCNQ4/KCNC1/KCNV1/KCNH6/KCNH2/KCNB2/KCNG3/KCNF1/KCNS1/KCNH8
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	11	-0.741032537075813	-1.5612652044161	0.0177619893428064	0.0612221760326518	0.0407750035305186	3088	tags=73%, list=16%, signal=61%	SYN1/SNAP25/SYN2/SYN3/STX1A/RIMS1/SYT1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	116	-0.464986385940466	-1.55936837157798	0.00308641975308642	0.0180899472376539	0.0120482104734212	3316	tags=29%, list=17%, signal=24%	PRKCA/CACNB3/GPR119/SLC25A4/ISL1/GNAI1/CACNB2/GRP/SNAP25/KCNS3/PRKAB2/GNG12/GIP/KCNB1/CACNA1A/GLP1R/PLCB1/PCSK1/GCGR/STX1A/ADCY5/GNA14/PKLR/DPP4/PRKAA2/ABCC8/SLC2A2/GCG/ADRA2A/CHRM3/MLXIPL/CDX2/GNGT1
REACTOME_GLYCOPROTEIN_HORMONES	REACTOME_GLYCOPROTEIN_HORMONES	REACTOME_GLYCOPROTEIN_HORMONES	11	-0.735876138777747	-1.55040130190158	0.019538188277087	0.065261577337899	0.0434653130418105	3177	tags=64%, list=16%, signal=53%	INHBB/INHBE/INHBC/CGA/CGB5/INHA
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	11	-0.735809384556352	-1.55026065889618	0.019538188277087	0.065261577337899	0.0434653130418105	2584	tags=45%, list=13%, signal=39%	DSG2/DSG3/PKP1/DSG1
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	26	-0.594450849998885	-1.53937896394983	0.0268006700167504	0.082307270951916	0.054818032960178	1936	tags=27%, list=10%, signal=24%	PROS1/ARSH/F10/F2/PROC/F7
REACTOME_REGULATION_OF_INSULIN_SECRETION	REACTOME_REGULATION_OF_INSULIN_SECRETION	REACTOME_REGULATION_OF_INSULIN_SECRETION	89	-0.470678416568469	-1.52065257075478	0.00465116279069767	0.0228329809725159	0.0152071510700642	3293	tags=31%, list=17%, signal=26%	CACNB3/GPR119/SLC25A4/ISL1/GNAI1/CACNB2/GRP/SNAP25/KCNS3/GNG12/GIP/KCNB1/CACNA1A/GLP1R/PLCB1/PCSK1/STX1A/ADCY5/GNA14/DPP4/ABCC8/SLC2A2/GCG/ADRA2A/CHRM3/CDX2/GNGT1
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	20	-0.62460587684776	-1.51663625032918	0.0418118466898955	0.119357165881288	0.0794938889072903	3028	tags=40%, list=16%, signal=34%	ISL1/GRP/GIP/PCSK1/DPP4/GCG/CDX2
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	16	-0.652658079972192	-1.5148258020777	0.0398613518197574	0.115313196335727	0.0768005368707731	603	tags=50%, list=3%, signal=48%	LIPC/APOA2/MTTP/APOA5/APOA1/APOB/APOC3
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE	10	-0.737037436181714	-1.50956288566701	0.0303030303030303	0.0917587085811385	0.0611128500946504	2577	tags=60%, list=13%, signal=52%	SNAP25/MAOA/STX1A/RIMS1/SYT1
REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	REACTOME_NEURONAL_SYSTEM	275	-0.404255308080757	-1.50391011919134	0.00277777777777778	0.0180899472376539	0.0120482104734212	3336	tags=32%, list=17%, signal=27%	CAMK2A/PRKCA/CACNB3/KCNQ3/KCNK7/GABRG2/SYN1/KCNMB2/CACNB4/SLC38A1/AKAP9/NEFL/GNAL/SLC17A7/KCNK6/GNAI1/CACNB2/CACNA2D3/GABRB3/SNAP25/GRIA4/CHRNB4/KCNS3/KCNH1/KCNA10/GABRG3/SYN2/SLC5A7/KCNK16/KCNK2/ABAT/GNG12/GRIK2/KCNS2/CACNA1B/GAD2/KCNH5/KCNB1/KCNMB3/GRIA3/CACNA1A/PLCB1/CAMK2B/GRIN2D/MAOA/KCNQ4/CHRNB2/SYN3/STX1A/GRIN2B/GABBR2/GRIA2/ADCY5/GABRA4/SLC1A1/RIMS1/HCN1/KCNC1/SLC6A3/RPS6KA6/KCNK17/KCNJ6/KCNV1/HCN4/KCNH6/GRIN2A/KCNK3/KCNH2/ACHE/SLC1A7/KCNK10/ABCC8/GABRB2/KCNB2/KCNG3/KCNF1/KCNK9/SYT1/KCNJ4/KCNS1/KCNH8/GABRR1/GABRA3/CACNG4/KCNJ3/GNGT1
