	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	37	-0.632452518981003	-1.75154261626638	0.00239234449760766	0.0591780821917808	0.0443162701273732	2677	tags=51%, list=14%, signal=44%	ADRA2B/HTR2C/HTR7/ADRB3/ADRA1B/ADRA1D/HTR5A/HRH4/TAAR5/TAAR1/HTR1B/HTR2A/DRD2/HTR4/HTR1D/CHRM3/DRD1/ADRA2A
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	237	-0.529182100343219	-1.73998565452605	0.00100502512562814	0.0591780821917808	0.0443162701273732	5637	tags=50%, list=29%, signal=36%	SLC26A6/SLC7A9/SLC14A2/SLC1A4/SLC1A2/RANBP2/SLC8A2/SLC44A3/SLC22A11/SLC17A5/SLC24A5/SLC2A9/SLC9A2/SLC17A7/SLC16A3/SLC30A1/SLC4A9/SLC4A8/SLC6A2/SLCO1A2/SLC17A6/SLC10A6/SLC16A7/SLC20A2/SLC7A3/SLC44A5/SLC28A2/SLC26A7/SLC26A4/SLC39A10/SLC36A1/SLC5A3/SLC35B2/HK2/SLC29A1/SLC2A2/SLC24A3/SLC7A8/SLC2A13/SLC39A4/SLC13A5/SLC9A3/SLC22A7/SLC2A4/SLC13A1/SLC34A1/CP/SLC5A8/SLC7A10/SLCO2A1/SLC9A4/SLC22A1/SLC26A2/SLC40A1/SLC12A1/SLC8A3/SLC22A12/SLC13A2/SLC1A7/SLC22A8/SLC32A1/SLC2A10/SLCO4C1/SLC5A5/HEPH/SLC2A3/SLC38A1/RHCG/SLC5A11/SLC39A5/SLC22A4/SLC1A1/SLC36A2/RHAG/SLC17A8/SLC5A1/SLC2A12/SLC18A2/G6PC/SLC43A1/SLC5A7/SLC26A3/SLC17A1/SLC11A1/SLC38A5/SLC1A6/SLC4A1/SLC22A2/SLC12A2/SLC27A6/SLC28A1/SLC2A7/SLC30A2/SLC13A3/SLC22A6/SLC29A4/SLC6A5/SLC38A4/SLC39A8/SLC22A15/SLC24A2/SLC44A4/SLC18A1/SLC6A3/SLC4A3/SLC22A16/SLC15A1/SLC16A10/SLC3A1/SLC38A3/SLC22A3/SLC6A7/SLC6A15/SLC6A19/SLC34A2/SLC6A18/SLC7A2/SLC6A20
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	21	-0.697959559705101	-1.73742294157142	0.0038961038961039	0.0591780821917808	0.0443162701273732	3194	tags=57%, list=16%, signal=48%	HTR3B/GLRB/GABRA6/GABRG3/GABRA4/HTR3C/GABRB1/GLRA2/GABRA2/GABRR1/GABRB2
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	49	-0.60057261261811	-1.7324761212682	0.00234466588511137	0.0591780821917808	0.0443162701273732	2986	tags=47%, list=15%, signal=40%	SLC7A10/SLC1A7/SLC32A1/SLC5A5/SLC38A1/SLC1A1/SLC36A2/SLC17A8/SLC43A1/SLC17A1/SLC38A5/SLC1A6/SLC38A4/SLC15A1/SLC16A10/SLC3A1/SLC38A3/SLC6A15/SLC6A19/SLC6A18/SLC7A2/SLC6A20
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	92	-0.561343341853224	-1.72774907255404	0.00106157112526539	0.0591780821917808	0.0443162701273732	5617	tags=59%, list=29%, signal=42%	SLC7A9/SLC1A4/SLC1A2/SLC8A2/SLC17A5/SLC24A5/SLC9A2/SLC17A7/SLC4A9/SLC4A8/SLC17A6/SLC20A2/SLC7A3/SLC26A7/SLC26A4/SLC36A1/SLC24A3/SLC7A8/SLC9A3/SLC34A1/SLC5A8/SLC7A10/SLC9A4/SLC26A2/SLC12A1/SLC8A3/SLC1A7/SLC32A1/SLC5A5/SLC38A1/SLC1A1/SLC36A2/SLC17A8/SLC43A1/SLC26A3/SLC17A1/SLC38A5/SLC1A6/SLC4A1/SLC12A2/SLC38A4/SLC24A2/SLC4A3/SLC15A1/SLC16A10/SLC3A1/SLC38A3/SLC6A15/SLC6A19/SLC34A2/SLC6A18/SLC7A2/SLC6A20
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	20	-0.692045238800435	-1.69685961465447	0.00529801324503311	0.0591780821917808	0.0443162701273732	1997	tags=35%, list=10%, signal=31%	PCSK1/LEP/GPR119/CDX2/DPP4/GIP
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION	54	-0.582267918296046	-1.69647865799561	0.00231481481481481	0.0591780821917808	0.0443162701273732	4808	tags=57%, list=25%, signal=43%	COL11A1/COL16A1/COL4A6/COL13A1/COL6A1/COL15A1/COL4A1/COL1A1/COL5A1/COL9A2/COL4A5/COL5A3/PCOLCE/TLL2/COL6A3/COL1A2/COL14A1/COL3A1/COL10A1/ADAMTS14/COL5A2/COL25A1/COL12A1/COL7A1/COL9A3/ADAMTS3/COL21A1/PLOD2/COL24A1/COL2A1
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	12	-0.76372166040185	-1.68686312986019	0.00546448087431694	0.0591780821917808	0.0443162701273732	2466	tags=42%, list=13%, signal=36%	CA12/CA7/CA9/CA4
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	10	-0.796925479545436	-1.68421256877098	0.00139082058414465	0.0591780821917808	0.0443162701273732	1640	tags=50%, list=8%, signal=46%	PROS1/PROC/F10/F7
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	31	-0.624956758099104	-1.68276421488359	0.00364077669902913	0.0591780821917808	0.0443162701273732	2598	tags=48%, list=13%, signal=42%	THBD/F12/GP9/F2/GP5/PROS1/PROC/F11/F13B/F5/F10/PF4/F7/PF4V1
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT	13	-0.745430835814958	-1.67882265127419	0.0067476383265857	0.0591780821917808	0.0443162701273732	3709	tags=77%, list=19%, signal=62%	SLC22A1/SLC22A12/SLC22A8/SLC22A4/SLC22A2/SLC22A6/SLC22A15/SLC22A16/SLC22A3
REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS	39	-0.593184123549207	-1.65530114387467	0.00356718192627824	0.0591780821917808	0.0443162701273732	5064	tags=64%, list=26%, signal=48%	CACNB2/GDNF/NCAM1/GFRA2/COL6A1/CACNB3/COL4A1/COL1A1/COL5A1/COL9A2/COL4A5/NCAN/NRTN/COL6A3/COL1A2/COL3A1/ST8SIA2/CACNB4/COL5A2/CACNA1S/COL9A3/ARTN/CACNA1G/COL2A1
REACTOME_GLYCOPROTEIN_HORMONES	REACTOME_GLYCOPROTEIN_HORMONES	REACTOME_GLYCOPROTEIN_HORMONES	11	-0.767481460573976	-1.6482472441767	0.00418410041841004	0.0591780821917808	0.0443162701273732	4317	tags=82%, list=22%, signal=64%	INHBB/TSHB/CGB8/INHBA/INHBC/CGA/INHA/CGB5
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	51	-0.568777836835131	-1.64508764507107	0.00234466588511137	0.0591780821917808	0.0443162701273732	3287	tags=45%, list=17%, signal=38%	ST6GALNAC3/GALNT3/B3GNT2/GALNT5/GCNT3/MUC12/MUC5AC/B3GNT8/MUC13/MUC19/GALNTL6/GALNT14/GALNTL5/MUC17/MUC2/MUCL1/B3GNT7/MUC6/GALNT13/MUC21/GALNT8/MUC15
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	406	-0.490027283500857	-1.63353811412494	0.000999000999000999	0.0591780821917808	0.0443162701273732	5637	tags=46%, list=29%, signal=33%	GNB3/SLC26A6/SLC7A9/SLC14A2/ADCY1/GABRA3/SLC1A4/SLC1A2/RANBP2/GABRB3/SLC8A2/SLC44A3/FTH1/SLC22A11/SLC17A5/SLC24A5/PRKAR1A/SLC2A9/PRKACG/ABCC5/ABCA12/SLC9A2/SLC17A7/SLC16A3/SLC30A1/SLC4A9/ATP2B3/SLC4A8/ATP1B3/SLC6A2/ATP11A/SLCO1A2/SLC17A6/SLC10A6/SLC16A7/SLC20A2/ATP1B2/SLC7A3/ABCB6/SLC44A5/SLC28A2/GABRG2/TF/SLC26A7/SLC26A4/ATP7A/ATP9A/SLC39A10/SLC36A1/SLC5A3/SLC35B2/HK2/SLC29A1/ATP6V1C1/SLC2A2/SLC24A3/SLC7A8/SLC2A13/ABCC6/SLC39A4/ADCY2/SLC13A5/ATP8A2/SLC9A3/ATP12A/ABCC2/SLC22A7/SLC2A4/SLC13A1/ABCC9/SLC34A1/ABCB1/CP/SLC5A8/ATP2B2/SLC7A10/SLCO2A1/SLC9A4/SLC22A1/SLC26A2/SLC40A1/GABRR2/SLC12A1/SLC8A3/CYBRD1/SLC22A12/SLC13A2/HTR3B/ABCC8/SLC1A7/SLC22A8/SLC32A1/SLC2A10/SLCO4C1/GLRB/ADCY8/SLC5A5/ATP1A1/ATP8B1/HEPH/ATP6V1B1/ABCG4/SLC2A3/SLC38A1/ATP6V1C2/RHCG/SLC5A11/SLC39A5/SLC22A4/ATP6V1G3/GABRA6/SLC1A1/GABRG3/TFRC/GABRA4/SLC36A2/RHAG/SLC17A8/SLC5A1/SLC2A12/GNG12/SLC18A2/G6PC/SLC43A1/ABCA4/SLC5A7/AQP3/SLC26A3/SLC17A1/SLC11A1/ATP6V0D2/SLC38A5/SLC1A6/SLC4A1/SLC22A2/SLC12A2/HTR3C/GABRB1/SLC27A6/ATP6V0A4/SLC28A1/ABCG2/SLC2A7/SLC30A2/SLC13A3/SLC22A6/SLC29A4/GNGT1/GLRA2/SLC6A5/SLC38A4/ABCB5/GABRA2/SLC39A8/SLC22A15/SLC24A2/SLC44A4/SLC18A1/AQP7/ABCG5/SLC6A3/AQP8/AQP10/SLC4A3/ATP2C2/GABRR1/AQP2/SLC22A16/SLC15A1/GABRB2/SLC16A10/SLC3A1/SLC38A3/SLC22A3/AQP9/SLC6A7/SLC6A15/AQP5/SLC6A19/SLC34A2/SLC6A18/SLC7A2/SLC6A20/ABCG8
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS	12	-0.736230873507816	-1.62614310943025	0.00683060109289617	0.0591780821917808	0.0443162701273732	1710	tags=50%, list=9%, signal=46%	KCNK4/KCNK2/KCNK3/KCNK17/KCNK9
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1	17	-0.673623499239567	-1.59450779168802	0.0122615803814714	0.0742570475438641	0.0556083478195604	1997	tags=35%, list=10%, signal=32%	PCSK1/LEP/GPR119/CDX2/DPP4
REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT	REACTOME_ION_CHANNEL_TRANSPORT	54	-0.542648970483289	-1.5810460584918	0.00231481481481481	0.0591780821917808	0.0443162701273732	5038	tags=50%, list=26%, signal=37%	GABRB3/ATP2B3/ATP1B3/ATP11A/ATP1B2/GABRG2/ATP7A/ATP9A/ATP8A2/ATP12A/ATP2B2/GABRR2/HTR3B/GLRB/ATP1A1/ATP8B1/GABRA6/GABRG3/GABRA4/HTR3C/GABRB1/GLRA2/GABRA2/ATP2C2/GABRR1/GABRB2
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	42	-0.559837829344568	-1.5798998152039	0.00825471698113208	0.0644007155635063	0.0482273064892404	3230	tags=43%, list=17%, signal=36%	KCNQ1/KCNH7/KCND2/KCNH5/KCNB2/KCNQ3/KCNC1/KCNG4/KCNH1/KCNS2/KCNH2/KCNH6/KCNF1/KCNH8/KCNG3/KCNS1/KCNV1
REACTOME_GLUCURONIDATION	REACTOME_GLUCURONIDATION	REACTOME_GLUCURONIDATION	18	-0.662898135275291	-1.57923749129213	0.0149253731343284	0.0819630660258032	0.0613790991518767	3856	tags=61%, list=20%, signal=49%	UGT2A1/UGT1A3/UGT1A4/UGT1A5/UGT1A9/UGT1A6/UGT1A7/UGT2B11/UGT2B17/UGT1A8
REACTOME_PHASE_II_CONJUGATION	REACTOME_PHASE_II_CONJUGATION	REACTOME_PHASE_II_CONJUGATION	69	-0.522287487777301	-1.56206126236465	0.00554323725055432	0.0591780821917808	0.0443162701273732	3856	tags=46%, list=20%, signal=37%	GSTA5/GSTP1/SULT1C4/SULT1A1/UGT1A1/UGT2A1/ACSM2B/GSTA1/GSTA2/UGT1A3/SULT1A2/GSTA4/SULT1C2/CYP1A2/UGT1A4/UGT1A5/GGT1/UGT1A9/PAPSS2/MAT1A/UGT1A6/GGT7/GSTM1/UGT1A7/UGT2B11/SULT2A1/UGT2B17/UGT1A8/SULT4A1/NAT2/GSTA3
REACTOME_GABA_A_RECEPTOR_ACTIVATION	REACTOME_GABA_A_RECEPTOR_ACTIVATION	REACTOME_GABA_A_RECEPTOR_ACTIVATION	12	-0.705030807791519	-1.55723025382478	0.0136612021857923	0.0783403452778181	0.0586661779939476	2312	tags=75%, list=12%, signal=66%	GABRB3/GABRG2/GABRA6/GABRG3/GABRA4/GABRB1/GABRA2/GABRB2
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	13	-0.689645688547951	-1.5531860873747	0.0161943319838057	0.0833711742802652	0.0624335791799907	4317	tags=77%, list=22%, signal=60%	INHBB/TSHB/CGB8/INHBA/INHBC/PCSK1/CGA/INHA/CGB5
REACTOME_OLFACTORY_SIGNALING_PATHWAY	REACTOME_OLFACTORY_SIGNALING_PATHWAY	REACTOME_OLFACTORY_SIGNALING_PATHWAY	305	-0.467229934548529	-1.54865348597923	0.001001001001001	0.0591780821917808	0.0443162701273732	5294	tags=44%, list=27%, signal=32%	OR51Q1/OR4X2/OR52H1/OR10T2/OR7C1/OR56A4/OR8H1/OR4Q3/OR5F1/OR8H2/OR4F15/OR4N5/OR52J3/GNAL/OR5A2/OR52A1/OR4D2/OR2B6/OR56A3/OR9Q1/OR6C2/OR14K1/OR7D2/OR4N2/OR1A2/OR10H2/OR3A1/OR52E2/OR51S1/OR10H1/OR2M4/OR52B6/OR3A3/OR52L1/OR10W1/OR7A10/OR6K3/OR52I1/OR4C3/OR4K14/OR4D6/OR4B1/OR52K1/OR51I2/OR51F2/OR51E2/OR1N1/OR9K2/OR1D5/OR52A5/OR10A5/OR1K1/OR10G2/OR10Q1/OR1S2/OR2H1/OR52E6/OR4D9/OR2S2/OR8K1/OR9G4/OR1L8/OR1E2/OR7G3/OR4C13/OR2B3/OR2C3/OR2A5/OR2Y1/OR2C1/OR5J2/OR2V2/OR2T10/OR51E1/OR5P2/OR6N1/OR5M8/OR5C1/OR51V1/OR4D1/OR5B12/OR7C2/OR1N2/OR1C1/OR11G2/OR10J5/OR10P1/OR1L3/OR2G3/OR2Z1/OR2T34/OR8D1/OR1M1/OR2W3/OR11A1/OR1G1/OR7D4/OR5AP2/OR4K5/OR1A1/OR4D5/OR2G6/OR1F1/OR2B2/OR2A4/OR2AE1/OR10K2/OR8D2/OR7G1/OR2A7/GNGT1/OR10V1/OR5AC2/OR52K2/OR10G3/OR8B12/OR56B4/OR1J2/OR2M7/OR51A7/OR4D11/OR10AD1/OR9A4/OR2B11/OR5A1/OR4K2/OR8A1/OR1Q1/OR1J1/OR7A5/OR6S1/OR1J4
REACTOME_BETA_DEFENSINS	REACTOME_BETA_DEFENSINS	REACTOME_BETA_DEFENSINS	38	-0.55068103187167	-1.53079023017403	0.0154394299287411	0.0826838892051589	0.0619188968869043	3614	tags=45%, list=19%, signal=37%	DEFB118/DEFB103A/DEFB115/TLR2/DEFB126/DEFB125/DEFB123/DEFB119/DEFB103B/DEFB124/DEFB116/DEFB4B/DEFB107A/DEFB134/DEFB127/DEFB136
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	30	-0.574264094921152	-1.53035650935371	0.0160692212608158	0.0833711742802652	0.0624335791799907	5383	tags=57%, list=28%, signal=41%	FOXA3/HNF4G/FGF10/SLC2A2/NR5A2/HNF1B/HNF4A/AKT3/PKLR/FOXA2/NEUROG3/NKX6-1/NEUROD1/ONECUT1/INSM1/NKX2-2
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	23	-0.59574765023298	-1.51729231958278	0.0316455696202532	0.125038592158073	0.0936367624835476	5856	tags=57%, list=30%, signal=40%	CDH4/CTNNB1/CDH5/CDH1/CDH18/CADM1/CDH6/CDH13/CDH2/CDH7/CADM2/CDH12
REACTOME_SEROTONIN_RECEPTORS	REACTOME_SEROTONIN_RECEPTORS	REACTOME_SEROTONIN_RECEPTORS	12	-0.680425972060842	-1.50288455124447	0.0245901639344262	0.104079665917122	0.0779414002400798	2397	tags=92%, list=12%, signal=80%	HTR2B/HTR1E/HTR1A/HTR2C/HTR7/HTR5A/HTR1B/HTR2A/HTR4/HTR1D
REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS	REACTOME_POTASSIUM_CHANNELS	97	-0.483703923476053	-1.49680327586245	0.00736842105263158	0.0607879924953096	0.0455218722227708	3230	tags=34%, list=17%, signal=29%	KCNQ1/KCNH7/ABCC8/KCNMB3/KCND2/KCNH5/KCNB2/HCN4/GNG12/KCNJ15/KCNK2/KCNQ3/KCNC1/GABBR2/KCNG4/KCNH1/KCNS2/KCNK3/GNGT1/KCNH2/KCNJ4/KCNK17/HCN1/KCNK9/KCNJ6/KCNH6/KCNF1/KCNH8/KCNG3/KCNS1/KCNJ3/KCNV1
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	19	-0.615537352234236	-1.49223593826484	0.0320427236315087	0.125840514625561	0.0942372924665104	4479	tags=74%, list=23%, signal=57%	CHSY1/CHST7/VCAN/CHSY3/NCAN/CSGALNACT2/CHST13/CSGALNACT1/CHST3/CSPG4/CHST15/DCN/BCAN
REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D	34	-0.545442844786389	-1.49118129912248	0.0227817745803357	0.0997472292436321	0.0746969991574308	3689	tags=44%, list=19%, signal=36%	STARD5/CYP27B1/CYP19A1/LRP2/CYP17A1/GC/CYP11B2/RBP2/HSD3B2/CLPS/CYP24A1/LRAT/CGA/HSD3B1
