	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
REACTOME_PD1_SIGNALING	REACTOME_PD1_SIGNALING	REACTOME_PD1_SIGNALING	17	0.953741345339533	2.42448755728508	0.00229357798165138	0.016191904047976	0.0106525684526158	350	tags=88%, list=2%, signal=87%	CD274/PDCD1/HLA-DQA1/CD3E/CD3D/CD3G/HLA-DPA1/CD247/HLA-DQA2/PDCD1LG2/HLA-DRB1/HLA-DPB1/LCK/HLA-DRB5/CD4
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	15	0.958112335772039	2.35637453764668	0.0023094688221709	0.016191904047976	0.0106525684526158	350	tags=87%, list=2%, signal=85%	HLA-DQA1/CD3E/CD3D/CD3G/HLA-DPA1/CD247/HLA-DQA2/PTPRC/HLA-DRB1/HLA-DPB1/LCK/HLA-DRB5/CD4
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	72	0.685206940005322	2.3517585508526	0.00259067357512953	0.016191904047976	0.0106525684526158	3435	tags=49%, list=18%, signal=40%	FCGR1B/FCGR1A/TAP1/PSMB9/CYBB/MRC1/TAP2/NCF2/PSMB10/HLA-F/PSMA8/CTSS/PSMB8/NCF4/HLA-C/HLA-B/PSME2/B2M/HLA-A/PSME1/HLA-G/PSMA4/PSMA5/PSMA6/PSMA1/PSMC4/PSMB6/MRC2/CYBA/LNPEP/ITGAV/PSMA3/PSMD2/PSMB7/PSMD8
REACTOME_SIGNALING_BY_ILS	REACTOME_SIGNALING_BY_ILS	REACTOME_SIGNALING_BY_ILS	106	0.650765306574291	2.34251321296571	0.00286532951289398	0.016191904047976	0.0106525684526158	4160	tags=54%, list=21%, signal=43%	IL2RB/IL2RA/IL2/STAT1/LCK/JAK3/JAK2/PIK3CD/CASP1/HCK/VAV1/IL2RG/IL7R/CSF2RB/CSF2/CSF2RA/NOD2/STAT5A/IL3/IL6/RIPK2/IL18/IL7/LYN/NFKB2/MAP3K8/PTPN6/IL5RA/SOCS3/IL1RN/IRAK3/MYD88/IL6R/IL1R2/FYN/RAPGEF1/MAP3K3/TYK2/PTK2B/NOD1/GRB2/IRAK1/SYK/CUL1/PIK3R3/IKBKB/UBE2N/TEC/IL3RA/BLNK/NRAS/JAK1/IKBKG/STAT3/IL6ST/PIK3R1/CBL
REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	REACTOME_TRANSLOCATION_OF_ZAP_70_TO_IMMUNOLOGICAL_SYNAPSE	13	0.982723264636522	2.324896834461	0.00233644859813084	0.016191904047976	0.0106525684526158	350	tags=100%, list=2%, signal=98%	HLA-DQA1/CD3E/CD3D/CD3G/ZAP70/HLA-DPA1/CD247/HLA-DQA2/HLA-DRB1/HLA-DPB1/LCK/HLA-DRB5/CD4
REACTOME_DNA_REPLICATION	REACTOME_DNA_REPLICATION	REACTOME_DNA_REPLICATION	181	0.588443121810579	2.26748525478883	0.00323624595469256	0.0166529605263158	0.0109558950831025	5903	tags=66%, list=30%, signal=47%	PSMB9/PSMB10/PSMA8/PSMB8/PSME2/PSME1/CENPH/MCM5/CDT1/LIG1/ORC1/MCM2/PCNA/KIF2A/CENPK/GINS2/CDC45/POLD1/CDC7/B9D2/MCM4/MCM7/PSMA4/GINS4/MCM6/CENPM/FBXO5/KNTC1/AURKB/CENPN/POLE/CCNA2/PSMA5/PSMA6/RFC5/MCM3/CENPI/PSMA1/KIF18A/PRIM1/BUB1/FEN1/E2F1/E2F2/RFC4/POLA2/PSMC4/ORC6/KIF2C/ZWINT/BIRC5/PSMB6/DNA2/RFC2/SPC25/BUB3/SKA2/KIF23/ERCC6L/MCM10/PSMA3/PSMD2/POLD3/RPA1/SMC1A/PSMB7/MAD2L1/POLA1/MIS12/PSMD8/NUP107/CDCA8/NUP37/PSMB2/NDEL1/RB1/NUP85/PSMD12/CENPO/RPA2/SPC24/POLE2/UBA52/KIF20A/BUB1B/SKA1/DBF4/PPP2CA/CDKN1A/RFC3/PSMD9/GINS1/ZW10/PRIM2/ITGB3BP/MCM8/ZWILCH/ORC3/PSMC2/NDC80/PSMB1/PSMD7/RPA3/PSMD14/RCC2/CENPP/INCENP/NUDC/CDK2/GMNN/SMC3/CLASP1/DSN1/PSMD10/CDC20/PSMC5/PSMC6/CENPA/PSMD6/CDKN1B
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	45	0.720009001590452	2.24054554361099	0.00254452926208651	0.016191904047976	0.0106525684526158	2103	tags=47%, list=11%, signal=42%	AIM2/PSTPIP1/BIRC3/CASP1/MEFV/P2RX7/NOD2/NLRP3/TNFAIP3/CYLD/CASP4/BCL2/RIPK2/NLRC4/CARD9/TXNIP/PYCARD/NLRP1/MAPK11/CASP2/BCL2L1
REACTOME_SYNTHESIS_OF_DNA	REACTOME_SYNTHESIS_OF_DNA	REACTOME_SYNTHESIS_OF_DNA	90	0.63367830213774	2.23831363846028	0.00274725274725275	0.016191904047976	0.0106525684526158	6107	tags=77%, list=31%, signal=53%	PSMB9/PSMB10/PSMA8/PSMB8/PSME2/PSME1/MCM5/CDT1/LIG1/ORC1/MCM2/PCNA/GINS2/CDC45/POLD1/MCM4/MCM7/PSMA4/GINS4/MCM6/POLE/CCNA2/PSMA5/PSMA6/RFC5/MCM3/PSMA1/PRIM1/FEN1/RFC4/POLA2/PSMC4/ORC6/PSMB6/DNA2/RFC2/PSMA3/PSMD2/POLD3/RPA1/PSMB7/POLA1/PSMD8/PSMB2/RB1/PSMD12/RPA2/POLE2/UBA52/CDKN1A/RFC3/PSMD9/GINS1/PRIM2/MCM8/ORC3/PSMC2/PSMB1/PSMD7/RPA3/PSMD14/CDK2/PSMD10/PSMC5/PSMC6/PSMD6/CDKN1B/PSMB4/PSMD11
REACTOME_S_PHASE	REACTOME_S_PHASE	REACTOME_S_PHASE	106	0.617616246070079	2.22318891671936	0.00286532951289398	0.016191904047976	0.0106525684526158	6107	tags=76%, list=31%, signal=53%	PSMB9/PSMB10/PSMA8/PSMB8/PSME2/PSME1/MCM5/CDT1/LIG1/ORC1/MCM2/PCNA/CDC25A/MAX/GINS2/CDC45/POLD1/MYC/MCM4/MCM7/PSMA4/CCND1/GINS4/MCM6/CDC25B/POLE/CCNA2/PSMA5/PSMA6/RFC5/MCM3/CCNE2/PSMA1/PRIM1/CDK7/FEN1/RFC4/POLA2/PSMC4/ORC6/PSMB6/DNA2/RFC2/CDK4/CUL1/CCNH/PSMA3/PSMD2/POLD3/RPA1/PSMB7/POLA1/PSMD8/PSMB2/RB1/PSMD12/RPA2/POLE2/UBA52/CDKN1A/RFC3/PSMD9/GINS1/PRIM2/MCM8/ORC3/PSMC2/PSMB1/PSMD7/RPA3/PSMD14/CDK2/MNAT1/PSMD10/PSMC5/PSMC6/PSMD6/CDKN1B/PSMB4/SKP1/PSMD11
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	20	0.843197197055448	2.20892697452248	0.00245098039215686	0.016191904047976	0.0106525684526158	1313	tags=45%, list=7%, signal=42%	TAP1/TAP2/HLA-F/HLA-C/HLA-B/B2M/HLA-A/ERAP1/HLA-G
REACTOME_HIV_INFECTION	REACTOME_HIV_INFECTION	REACTOME_HIV_INFECTION	183	0.570833154401588	2.20800932449905	0.00323624595469256	0.0166529605263158	0.0109558950831025	6107	tags=60%, list=31%, signal=41%	CD8B/CCR5/APOBEC3G/CD247/LCK/PSMB9/DOCK2/CD4/HCK/PSMB10/CD28/PSMA8/CXCR4/PSMB8/PSME2/B2M/HLA-A/PSME1/NUP210/LIG1/TAF4B/GTF2H2/PSMA4/PSIP1/ELL/NPM1/FYN/PSMA5/PSMA6/PSMA1/ELMO1/NUP205/CDK7/NUP62/FEN1/GTF2H3/PSMC4/HMGA1/PSMB6/TAF5/RAN/RANBP1/TAF9/NUP50/NUP188/CCNT1/CCNH/GTF2B/PSMA3/PSMD2/PSMB7/PSMD8/NUP107/GTF2A2/NUP37/PSMB2/NUP88/AP1M1/NUP85/POLR2F/PSMD12/AP1B1/NUP93/RNGTT/AP2B1/POLR2B/UBA52/ERCC3/SLC25A6/AP1S2/SSRP1/SUPT4H1/GTF2F1/GTF2E1/XRCC6/POLR2D/POLR2A/RCC1/SUPT5H/PACS1/PSMD9/NCBP1/NUP153/AP1G1/NUP54/CTDP1/GTF2E2/PSMC2/POLR2E/SLC25A5/PSMB1/PSMD7/PSMD14/TBP/KPNB1/AP2A1/MNAT1/SUPT16H/PSMD10/PSMC5/PSMC6/PSMD6/POLR2H/ERCC2/NMT1/PSMB4/SKP1/RANGAP1/PSMD11
REACTOME_IL_2_SIGNALING	REACTOME_IL_2_SIGNALING	REACTOME_IL_2_SIGNALING	41	0.714006988448641	2.20195257924889	0.00255754475703325	0.016191904047976	0.0106525684526158	1640	tags=37%, list=8%, signal=34%	IL2RB/IL2RA/IL2/LCK/JAK3/JAK2/PIK3CD/IL2RG/CSF2RB/CSF2/CSF2RA/STAT5A/IL3/PTPN6/IL5RA
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	43	0.713518255777256	2.20086504202262	0.00255102040816327	0.016191904047976	0.0106525684526158	4160	tags=65%, list=21%, signal=51%	IL2RB/IL2RA/IL2/JAK3/JAK2/PIK3CD/HCK/VAV1/IL2RG/CSF2RB/CSF2/CSF2RA/STAT5A/IL3/LYN/PTPN6/IL5RA/FYN/RAPGEF1/GRB2/SYK/PIK3R3/TEC/IL3RA/BLNK/JAK1/PIK3R1/CBL
REACTOME_MITOTIC_M_M_G1_PHASES	REACTOME_MITOTIC_M_M_G1_PHASES	REACTOME_MITOTIC_M_M_G1_PHASES	161	0.576729549137454	2.17809135117011	0.00326797385620915	0.0166529605263158	0.0109558950831025	5892	tags=64%, list=30%, signal=45%	PSMB9/PSMB10/PSMA8/PSMB8/PSME2/PSME1/CENPH/MCM5/CDT1/ORC1/MCM2/KIF2A/CENPK/CDC45/CDC7/B9D2/MCM4/MCM7/PSMA4/MCM6/CENPM/FBXO5/KNTC1/AURKB/CENPN/POLE/PSMA5/PSMA6/MCM3/CENPI/PSMA1/KIF18A/PRIM1/BUB1/E2F1/E2F2/POLA2/PSMC4/ORC6/KIF2C/ZWINT/BIRC5/PSMB6/SPC25/BUB3/SKA2/KIF23/ERCC6L/MCM10/PSMA3/PSMD2/RPA1/SMC1A/PSMB7/MAD2L1/POLA1/MIS12/PSMD8/NUP107/CDCA8/NUP37/PSMB2/NDEL1/NUP85/PSMD12/CENPO/RPA2/SPC24/POLE2/UBA52/KIF20A/BUB1B/SKA1/DBF4/PPP2CA/PSMD9/ZW10/PRIM2/ITGB3BP/MCM8/ZWILCH/ORC3/PSMC2/NDC80/PSMB1/PSMD7/RPA3/PSMD14/RCC2/CENPP/INCENP/NUDC/CDK2/GMNN/SMC3/CLASP1/DSN1/PSMD10/CDC20/PSMC5/PSMC6/CENPA/PSMD6
REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	71	0.637111026984883	2.17710999754595	0.0025706940874036	0.016191904047976	0.0106525684526158	4164	tags=52%, list=21%, signal=41%	IRF1/UBE2L6/NLRC5/IFIH1/TNFAIP3/ISG15/DHX58/CYLD/DDX58/UBA7/S100B/IFNB1/IFNA1/IFNA21/IRF7/HERC5/NFKB2/MAP3K1/SAA1/IKBKE/IRF3/TRAF2/IRF2/UBE2D1/CASP8/TBK1/CASP10/NFKBIA/IKBKB/ATG12/IFNA10/RNF125/IKBKG/TRAF3/UBE2D3/TRIM25/UBA52
REACTOME_IL_RECEPTOR_SHC_SIGNALING	REACTOME_IL_RECEPTOR_SHC_SIGNALING	REACTOME_IL_RECEPTOR_SHC_SIGNALING	27	0.775094634171098	2.17453515562479	0.00245098039215686	0.016191904047976	0.0106525684526158	1640	tags=48%, list=8%, signal=44%	IL2RB/IL2RA/IL2/JAK3/JAK2/PIK3CD/IL2RG/CSF2RB/CSF2/CSF2RA/IL3/PTPN6/IL5RA
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	116	0.597994748367358	2.16993169890526	0.00291545189504373	0.0162863174826581	0.0107146825543803	5266	tags=54%, list=27%, signal=40%	CD8B/APOBEC3G/CD247/LCK/PSMB9/DOCK2/CD4/HCK/PSMB10/CD28/PSMA8/PSMB8/PSME2/B2M/HLA-A/PSME1/NUP210/PSMA4/PSIP1/NPM1/FYN/PSMA5/PSMA6/PSMA1/ELMO1/NUP205/NUP62/PSMC4/HMGA1/PSMB6/RAN/RANBP1/NUP50/NUP188/CCNT1/PSMA3/PSMD2/PSMB7/PSMD8/NUP107/NUP37/PSMB2/NUP88/AP1M1/NUP85/PSMD12/AP1B1/NUP93/AP2B1/UBA52/SLC25A6/AP1S2/RCC1/PACS1/PSMD9/NUP153/AP1G1/NUP54/PSMC2/SLC25A5/PSMB1/PSMD7/PSMD14
REACTOME_G1_S_TRANSITION	REACTOME_G1_S_TRANSITION	REACTOME_G1_S_TRANSITION	106	0.599756585459898	2.15890077699251	0.00286532951289398	0.016191904047976	0.0106525684526158	6107	tags=75%, list=31%, signal=51%	PSMB9/PSMB10/PSMB8/PSME2/PSME1/MCM5/CDT1/ORC1/MCM2/PCNA/CDC25A/MAX/CDC45/MYC/TYMS/CDC7/MCM4/MCM7/PSMA4/CCNB1/MCM6/FBXO5/RRM2/POLE/CCNA2/PSMA5/PSMA6/PKMYT1/MCM3/CCNE2/PSMA1/PRIM1/TK2/CDK7/E2F1/POLA2/PSMC4/ORC6/PSMB6/CUL1/DHFR/MCM10/CCNH/PSMA3/PSMD2/RPA1/PSMB7/POLA1/PSMD8/PSMB2/RB1/PSMD12/RPA2/POLE2/UBA52/DBF4/PPP2CA/CDKN1A/PSMD9/PRIM2/CDK1/MCM8/ORC3/TFDP1/PSMC2/PSMB1/PSMD7/RPA3/PSMD14/CDK2/MNAT1/PSMD10/PSMC5/PSMC6/PSMD6/CDKN1B/PSMB4/SKP1/PSMD11
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	27	0.767151440966946	2.1522504537202	0.00245098039215686	0.016191904047976	0.0106525684526158	983	tags=33%, list=5%, signal=32%	CD8B/CD247/LCK/DOCK2/CD4/HCK/CD28/B2M/HLA-A
REACTOME_INFLAMMASOMES	REACTOME_INFLAMMASOMES	REACTOME_INFLAMMASOMES	16	0.859525475720959	2.14721917009396	0.00234192037470726	0.016191904047976	0.0106525684526158	2103	tags=75%, list=11%, signal=67%	AIM2/PSTPIP1/CASP1/MEFV/P2RX7/NLRP3/BCL2/NLRC4/TXNIP/PYCARD/NLRP1/BCL2L1
REACTOME_MITOTIC_G1_G1_S_PHASES	REACTOME_MITOTIC_G1_G1_S_PHASES	REACTOME_MITOTIC_G1_G1_S_PHASES	130	0.573921906989119	2.12802751230386	0.003003003003003	0.0165407392280988	0.010882065281644	6107	tags=72%, list=31%, signal=49%	PSMB9/PSMB10/PSMB8/PSME2/PSME1/MCM5/CDT1/ORC1/MCM2/PCNA/CDC25A/MAX/CDC45/MYC/TYMS/CDC7/MCM4/MCM7/PSMA4/CCND1/CCNB1/MCM6/FBXO5/RRM2/POLE/CCNA2/PSMA5/PSMA6/PKMYT1/MCM3/CCNE2/PSMA1/PRIM1/CCND2/TK2/CDK7/E2F1/E2F2/POLA2/PSMC4/ORC6/PSMB6/RBL1/CDK4/E2F5/CUL1/DHFR/E2F4/MCM10/CCNH/PSMA3/PSMD2/RPA1/PSMB7/POLA1/PSMD8/PSMB2/RB1/PSMD12/RPA2/POLE2/UBA52/LIN54/DBF4/PPP2CA/CDKN1A/PSMD9/PRIM2/RBBP4/CDK1/MCM8/ORC3/TFDP1/RBL2/HDAC1/PSMC2/PSMB1/CDKN2D/PSMD7/RPA3/PSMD14/PPP2R2A/CDK2/MNAT1/PSMD10/PSMC5/PSMC6/PSMD6/CDKN1B/PSMB4/SKP1/LIN9/PSMD11
